#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc,is.top50
1,154850431,.,2503,0.344231,1_154850431,-6.95896,3.42805e-12,0.3516978,cg03351412,0.790434676463524,FALSE
1,154850545,.,2503,0.343354,1_154850545,-7.1036,1.21545e-12,-0.0498516,cg24348479,0.0127934036596458,FALSE
1,154853585,.,2503,0.343574,1_154853585,-6.94601,3.75773e-12,-0.1055961,cg27332243,0.206832598962825,FALSE
1,154861616,.,2503,0.47202,1_154861616,8.08345,6.29623e-16,0.4327226,cg12436631,0.868841033395154,TRUE
1,155053638,.,2503,0.413345,1_155053638,-7.54221,4.62065e-14,0.0656612,cg26232102,0.0482046314562587,FALSE
1,155093151,.,2503,0.380523,1_155093151,9.44294,3.62452e-21,0.1332713,cg02153340,0.334857201359275,FALSE
1,156036222,.,2503,0.363772,1_156036222,9.795,1.18298e-22,0.0552201,cg23320056,0.0226690135021795,FALSE
1,171463970,.,2503,0.357577,1_171463970,-8.32171,8.67052e-17,0.084077,cg22077553,0.111277804685008,FALSE
1,175105820,.,2503,0.351586,1_175105820,7.82351,5.13688e-15,0.0970736,cg19371121,0.167503415905717,FALSE
1,204823082,.,2503,0.363296,1_204823082,9.52551,1.64227e-21,0.4206956,cg11253737,0.859327686752586,FALSE
1,211545549,.,2503,0.440356,1_211545549,10.5734,3.96062e-26,-0.2114587,cg00692367,0.586295425639572,FALSE
1,217571661,.,2503,0.43442,1_217571661,-7.55454,4.20349e-14,-0.0672938,cg10145000,0.0527092955949582,FALSE
1,234097472,.,2503,0.424794,1_234097472,10.711,9.03342e-27,0.5337441,cg07566700,0.923412834355152,TRUE
1,234117502,.,2503,0.432108,1_234117502,10.7247,7.79423e-27,0.1507293,cg09424759,0.405856850909005,FALSE
1,234120903,.,2503,0.436782,1_234120903,10.7923,3.7415e-27,-0.325042,cg13058819,0.759185537823035,FALSE
1,234152091,.,2503,0.360506,1_234152091,10.4379,1.66532e-25,0.1195444,cg11382055,0.272398300513075,FALSE
1,234154765,.,2503,0.494158,1_234154765,10.7148,8.66988e-27,-0.3424965,cg00161124,0.779523466386307,FALSE
1,234194825,.,2503,0.5328,1_234194825,10.4428,1.58039e-25,0.1495892,cg25191850,0.401478191361598,FALSE
1,234215582,.,2503,0.388542,1_234215582,10.203,1.92241e-24,0.2921301,cg25736663,0.722002370461374,FALSE
1,234480458,.,2503,0.396602,1_234480458,9.49118,2.28434e-21,-0.4443228,cg10780718,0.876999830681331,TRUE
1,235664341,.,2503,0.375937,1_235664341,-6.10548,1.0249e-09,-0.160554,cg10376100,0.441905976949035,FALSE
1,246978465,.,2503,0.339148,1_246978465,-6.97941,2.9642e-12,0.3637803,cg04305539,0.804228241566552,FALSE
1,246978937,.,2503,0.338926,1_246978937,-6.9802,2.94769e-12,0.1313867,cg26826871,0.326879535673081,FALSE
1,247826892,.,2503,0.363077,1_247826892,-5.39097,7.00798e-08,-0.1010677,cg04902327,0.185407880799657,FALSE
2,1029553,.,2503,0.351231,2_1029553,10.8013,3.39323e-27,0.1237033,cg03352657,0.292047141467717,FALSE
2,3594771,.,2503,0.358334,2_3594771,9.91863,3.45454e-23,0.1856533,cg01008854,0.520816352245835,FALSE
2,5327249,.,2503,0.364771,2_5327249,10.3524,4.08324e-25,-0.151731,cg19570154,0.40975511795211,FALSE
2,9413147,.,2503,0.338623,2_9413147,-7.80477,5.96111e-15,-0.0902118,cg07489553,0.136876424934734,FALSE
2,9430925,.,2503,0.341548,2_9430925,-7.88473,3.15215e-15,-0.2111331,cg22833612,0.585523647517906,FALSE
2,17133861,.,2503,0.456038,2_17133861,11.1346,8.51108e-29,0.1280653,cg12793924,0.311735358857138,FALSE
2,17812613,.,2503,0.37583,2_17812613,-7.16001,8.06739e-13,0.0433519,cg24890054,0.00441016069523033,FALSE
2,19365602,.,2503,0.356057,2_19365602,10.2991,7.10868e-25,-0.1338098,cg05974067,0.337274914454695,FALSE
2,19377185,.,2503,0.358879,2_19377185,10.2644,1.01987e-24,-0.3904823,cg14210681,0.832079193885627,FALSE
2,25953508,.,2503,0.338722,2_25953508,9.33457,1.01403e-20,0.3140284,cg04944784,0.74728204158939,FALSE
2,25983386,.,2503,0.549363,2_25983386,9.88445,4.86241e-23,0.1868332,cg08470875,0.524297229080285,FALSE
2,26201515,.,2503,0.370367,2_26201515,-7.18001,6.97063e-13,0.698387,cg26119090,0.965486554916345,TRUE
2,26468156,.,2503,0.350949,2_26468156,-5.35061,8.76604e-08,-0.4823409,cg02517711,0.899802724061758,TRUE
2,26540278,.,2503,0.380699,2_26540278,10.3902,2.74706e-25,-0.1349961,cg22920501,0.342295409888998,FALSE
2,26550251,.,2503,0.37338,2_26550251,10.2558,1.11399e-24,-0.1606404,cg03848890,0.442244614288133,FALSE
2,26824333,.,2503,0.338829,2_26824333,-7.63714,2.22107e-14,-0.114583,cg04845466,0.249118952271823,FALSE
2,28609036,.,2503,0.338954,2_28609036,-8.52375,1.54474e-17,0.1231154,cg04784535,0.289255352241897,FALSE
2,32937787,.,2503,0.461238,2_32937787,8.59007,8.69186e-18,0.3660478,cg21139003,0.806740458105442,FALSE
2,37180715,.,2503,0.3445,2_37180715,8.77982,1.63742e-18,0.0535797,cg22375559,0.019455896424226,FALSE
2,37627912,.,2503,0.366563,2_37627912,-7.65873,1.87779e-14,-0.1231498,cg18790856,0.289389232120145,FALSE
2,37736654,.,2503,0.337151,2_37736654,-7.83095,4.84189e-15,-0.0834628,cg05469695,0.108702585850472,FALSE
2,43274663,.,2503,0.340367,2_43274663,9.9001,4.15874e-23,-0.1559753,cg19211851,0.425470253072346,FALSE
2,43825951,.,2503,0.352315,2_43825951,9.79722,1.15732e-22,0.1255212,cg26706238,0.300083871806079,FALSE
2,44008641,.,2503,0.431342,2_44008641,-7.73853,1.00577e-14,0.0608936,cg02059176,0.0354584795183475,FALSE
2,47471563,.,2503,0.336792,2_47471563,11.9099,1.05042e-32,-0.2726277,cg00042186,0.69621474332471,FALSE
2,54736127,.,2503,0.370526,2_54736127,12.1367,6.74822e-34,-0.2242568,cg07611531,0.613567544367398,FALSE
2,55559182,.,2503,0.341132,2_55559182,11.5461,7.7285e-31,0.087332,cg09703910,0.124606727857646,FALSE
2,55777457,.,2503,0.446698,2_55777457,10.318,5.84088e-25,-0.0799489,cg22104478,0.0951019652778598,FALSE
2,55805864,.,2503,0.375174,2_55805864,9.49182,2.27028e-21,-0.1297628,cg18519072,0.319638209317252,FALSE
2,63978781,.,2503,0.336076,2_63978781,9.68813,3.38671e-22,-0.0996974,cg00074365,0.179229718182856,FALSE
2,64078581,.,2503,0.360626,2_64078581,10.2456,1.23891e-24,0.1546487,cg13354241,0.420599388090204,FALSE
2,72162205,.,2503,0.384852,2_72162205,-5.39945,6.68463e-08,0.0627251,cg04807855,0.0401482129005076,FALSE
2,72283256,.,2503,0.355143,2_72283256,-3.90598,9.38445e-05,0.1310087,cg06108254,0.325265101847149,FALSE
2,72525810,.,2503,0.350313,2_72525810,-3.64701,0.000265309,-0.127842,cg22856324,0.310707633909411,FALSE
2,72667952,.,2503,0.349893,2_72667952,-3.64275,0.000269738,-0.1218926,cg22979783,0.283679649077213,FALSE
2,73499478,.,2503,0.378823,2_73499478,,,-0.0654091,cg08357125,0.0474643544824165,FALSE
2,74442388,.,2503,0.362353,2_74442388,9.94491,2.65402e-23,-0.1127823,cg03700024,0.240617580003071,FALSE
2,74554450,.,2503,0.370759,2_74554450,9.99578,1.59032e-23,-0.1961173,cg22238923,0.550210860808241,FALSE
2,74682638,.,2503,0.398196,2_74682638,10.3074,6.52181e-25,-0.1588199,cg26801943,0.435971948227864,FALSE
2,101435940,.,2503,0.385073,2_101435940,10.5514,5.00587e-26,0.1530316,cg01388757,0.414381849038624,FALSE
2,108415275,.,2503,0.390452,2_108415275,9.00181,2.22029e-19,0.3979843,cg12433691,0.839123638067562,FALSE
2,108558319,.,2503,0.391126,2_108558319,8.93017,4.25359e-19,0.1309087,cg27023515,0.324835898708059,FALSE
2,108939263,.,2503,0.407724,2_108939263,8.39087,4.82575e-17,-0.1425794,cg25952964,0.373654802546868,FALSE
2,112819338,.,2503,0.355719,2_112819338,-7.00482,2.47295e-12,-0.0563501,cg18773937,0.0249095326410956,FALSE
2,121820466,.,2503,0.379416,2_121820466,9.92488,3.24508e-23,0.1210106,cg19451732,0.279403368260231,FALSE
2,121825088,.,2503,0.358102,2_121825088,9.74517,1.93459e-22,-0.0780827,cg00542975,0.0882780291306865,FALSE
2,131423285,.,2503,0.367333,2_131423285,9.92526,3.2325e-23,-0.1299973,cg10999429,0.320650183691068,FALSE
2,131427619,.,2503,0.356679,2_131427619,9.86112,6.13635e-23,0.1769816,cg13400306,0.495320110726535,FALSE
2,131427708,.,2503,0.356679,2_131427708,9.86112,6.13635e-23,-0.1276114,cg06581093,0.309683846605161,FALSE
2,131431809,.,2503,0.354729,2_131431809,9.81426,9.7756e-23,0.277826,cg02438892,0.703349753306636,FALSE
2,131436192,.,2503,0.351091,2_131436192,9.76291,1.62423e-22,0.1845354,cg07130601,0.51764261160266,FALSE
2,131438103,.,2503,0.351091,2_131438103,9.76291,1.62423e-22,-0.2655607,cg25442273,0.685839052760485,FALSE
2,131439073,.,2503,0.352787,2_131439073,9.77709,1.41213e-22,0.1302345,cg18159583,0.321807850873566,FALSE
2,131444705,.,2503,0.350103,2_131444705,9.75941,1.68131e-22,-0.1793797,cg13792075,0.502636252308443,FALSE
2,158867901,.,2503,0.367599,2_158867901,9.21943,2.98697e-20,0.1775083,cg23560546,0.496946357482901,FALSE
2,167995180,.,2503,0.347301,2_167995180,-7.25724,3.95071e-13,-0.1349524,cg07903472,0.34214184179336,FALSE
2,174065288,.,2503,0.347728,2_174065288,-7.62855,2.37405e-14,-0.1325441,cg27310255,0.331718899507401,FALSE
2,174092534,.,2503,0.344632,2_174092534,-7.61864,2.56358e-14,0.062184,cg17146526,0.0386400954484779,FALSE
2,174140135,.,2503,0.413642,2_174140135,10.9219,9.06203e-28,0.2500242,cg20795500,0.661283908032399,FALSE
2,174188632,.,2503,0.419775,2_174188632,11.09,1.40316e-28,-0.1515453,cg14459130,0.408991215117401,FALSE
2,176502699,.,2503,0.480488,2_176502699,9.76064,1.66097e-22,0.1180909,cg26271591,0.265735807748495,FALSE
2,176503569,.,2503,0.403325,2_176503569,9.3283,1.07582e-20,0.1190402,cg20923184,0.270082966148079,FALSE
2,200696017,.,2503,0.364599,2_200696017,-7.98051,1.45733e-15,0.1254627,cg00466892,0.299823987336539,FALSE
2,212545341,.,2503,0.344105,2_212545341,-7.02623,2.12183e-12,-0.0969019,cg07015629,0.166743450714485,FALSE
2,215443498,.,2503,0.390431,2_215443498,-4.55297,5.28945e-06,-0.1994749,cg03228449,0.558322406372682,FALSE
2,240523134,.,2503,0.396038,2_240523134,11.3449,7.86299e-30,-0.1593996,cg27504117,0.437944707610284,FALSE
3,8487932,.,2503,0.422695,3_8487932,8.11251,4.95829e-16,0.1362191,cg09603824,0.347634854445009,FALSE
3,10294607,.,2503,0.342123,3_10294607,-7.42774,1.10465e-13,0.2320345,cg25789721,0.628884977496368,FALSE
3,12941923,.,2503,0.356029,3_12941923,10.3885,2.79714e-25,0.5076335,cg22481960,0.91211967286058,TRUE
3,13822841,.,2503,0.33893,3_13822841,11.0789,1.58724e-28,0.0981127,cg21224025,0.172291590374824,FALSE
3,13824813,.,2503,0.363677,3_13824813,11.5463,7.71025e-31,0.1846678,cg01948978,0.518063939454794,FALSE
3,36795910,.,2503,0.439317,3_36795910,9.29059,1.53438e-20,-0.1310767,cg10990993,0.325528923960167,FALSE
3,36803390,.,2503,0.442231,3_36803390,9.75005,1.84386e-22,0.1430321,cg22985146,0.375351926885836,FALSE
3,48781943,.,2503,0.380507,3_48781943,10.4523,1.43056e-25,0.1640729,cg14986395,0.454242613965246,FALSE
3,49816925,.,2503,0.337265,3_49816925,9.68748,3.40841e-22,-0.1453667,cg13597564,0.384719580719723,FALSE
3,50306747,.,2503,0.337085,3_50306747,10.4234,1.93872e-25,-0.1985176,cg05118960,0.555987383790297,FALSE
3,58246390,.,2503,0.349565,3_58246390,9.56858,1.08385e-21,-0.4144088,cg13750441,0.85422056316177,FALSE
3,64363278,.,2503,0.350487,3_64363278,10.7507,5.88185e-27,-0.2740691,cg19630681,0.698297756724511,FALSE
3,64431930,.,2503,0.494627,3_64431930,11.2278,2.97807e-29,-0.1965525,cg17622527,0.551285837477703,FALSE
3,64446967,.,2503,0.438762,3_64446967,12.5102,6.56486e-36,-0.4367205,cg19630681,0.871672199055753,TRUE
3,66941334,.,2503,0.357906,3_66941334,8.26427,1.40554e-16,-0.097761,cg03731235,0.17066140597498,FALSE
3,66972726,.,2503,0.366178,3_66972726,8.37217,5.65687e-17,0.1067718,cg20077230,0.21244374091881,FALSE
3,67005399,.,2503,0.379298,3_67005399,8.69572,3.44646e-18,0.1686638,cg03653504,0.469374977850755,FALSE
3,70826500,.,2503,0.39172,3_70826500,-7.40515,1.31005e-13,0.0734415,cg23830205,0.0724959540713265,FALSE
3,71330395,.,2503,0.341556,3_71330395,8.40607,4.23966e-17,0.111083,cg20506347,0.232588724951665,FALSE
3,71431976,.,2503,0.434675,3_71431976,8.80771,1.27731e-18,0.7492857,cg02336104,0.972731818915652,TRUE
3,71562998,.,2503,0.364788,3_71562998,-7.66631,1.77014e-14,-0.1019289,cg11992992,0.189562094668824,FALSE
3,107372687,.,2503,0.368668,3_107372687,8.69075,3.60045e-18,-0.2268695,cg15507901,0.618871550132108,FALSE
3,107519760,.,2503,0.463118,3_107519760,9.6746,3.86583e-22,0.145734,cg17700443,0.386085943006548,FALSE
3,107551613,.,2503,0.393139,3_107551613,10.0754,7.09811e-24,-0.1732373,cg03792947,0.483897006997193,FALSE
3,107563602,.,2503,0.45027,3_107563602,9.65365,4.74353e-22,-0.2333612,cg02321062,0.631542886843939,FALSE
3,107663555,.,2503,0.379615,3_107663555,9.51492,1.81854e-21,0.0527262,cg00492070,0.0178020861635146,FALSE
3,107912886,.,2503,0.36549,3_107912886,9.36346,7.71693e-21,0.3500086,cg18419164,0.788485542941971,FALSE
3,107924023,.,2503,0.408426,3_107924023,9.1608,5.15126e-20,-0.0554174,cg22949077,0.02305884020649,FALSE
3,107926269,.,2503,0.420431,3_107926269,9.08135,1.07232e-19,0.3609275,cg01706789,0.801113565575546,FALSE
3,107928048,.,2503,0.42206,3_107928048,9.16019,5.18053e-20,0.1954339,cg03454876,0.548470422391016,FALSE
3,107930752,.,2503,0.427416,3_107930752,9.20833,3.31231e-20,0.1082903,cg14141331,0.219389744013798,FALSE
3,108815149,.,2503,0.392758,3_108815149,9.87361,5.41763e-23,-0.1905019,cg11326415,0.534999744053174,FALSE
3,114293427,.,2503,0.361691,3_114293427,-7.69016,1.46951e-14,-0.1598632,cg22577252,0.43957095436665,FALSE
3,134305214,.,2503,0.336722,3_134305214,8.9667,3.05524e-19,-0.1455755,cg05339588,0.385459857693565,FALSE
3,138642183,.,2503,0.365925,3_138642183,,,-0.3359735,cg06309968,0.771829311030521,FALSE
3,138652857,.,2503,0.429374,3_138652857,,,-0.2062082,cg11209249,0.574565185718955,FALSE
3,138657481,.,2503,0.397337,3_138657481,,,-0.319766,cg22175303,0.7534050771975,FALSE
3,138681288,.,2503,0.438319,3_138681288,,,-0.1206757,cg05099537,0.277871624947334,FALSE
3,138693115,.,2503,0.438319,3_138693115,,,-0.2742985,cg02306162,0.698593079985352,FALSE
3,138737391,.,2503,0.439359,3_138737391,,,0.1365686,cg11152347,0.348977590870967,FALSE
3,138750121,.,2503,0.438735,3_138750121,,,0.170458,cg09007290,0.474919179867617,FALSE
3,138772631,.,2503,0.430206,3_138772631,,,0.0837547,cg09870568,0.109966569406873,FALSE
3,138862276,.,2503,0.43083,3_138862276,,,-0.0923666,cg06970190,0.146236203481664,FALSE
3,138919915,.,2503,0.382206,3_138919915,8.16742,3.15056e-16,-0.3104028,cg24851181,0.743218393520214,FALSE
3,141372753,.,2503,0.361865,3_141372753,-4.21676,2.47837e-05,-0.1919661,cg08360599,0.539153957922342,FALSE
3,150377139,.,2503,0.347429,3_150377139,11.5928,4.48457e-31,0.2332614,cg24290546,0.631334191739612,FALSE
3,162909058,.,2503,0.354617,3_162909058,-8.40006,4.46254e-17,-0.0999109,cg03903278,0.180222004339283,FALSE
3,195118029,.,2503,0.339821,3_195118029,-5.90905,3.44083e-09,0.0691017,cg20000847,0.0583243751944212,FALSE
3,196099568,.,2503,0.41289,3_196099568,-6.57426,4.88945e-11,0.2054981,cg27113538,0.572923188388677,FALSE
3,196255825,.,2503,0.386184,3_196255825,10.0267,1.16336e-23,-0.0960112,cg01883662,0.162597112132273,FALSE
3,196416159,.,2503,0.357832,3_196416159,9.99509,1.60138e-23,-0.1066089,cg15044270,0.211628648718888,FALSE
4,2266399,.,2503,0.481288,4_2266399,7.51817,5.55464e-14,0.3070961,cg12674840,0.739635137955339,FALSE
4,5568377,.,2503,0.378296,4_5568377,9.1388,6.31493e-20,-0.1442284,cg14003611,0.380077099059297,FALSE
4,5946066,.,2503,0.455117,4_5946066,9.65415,4.72076e-22,-0.4833768,cg16879197,0.90033824357475,TRUE
4,6244858,.,2503,0.407064,4_6244858,-5.97807,2.25799e-09,0.2280813,cg00688620,0.621253824436228,FALSE
4,7461577,.,2503,0.421796,4_7461577,8.07936,6.51085e-16,0.110661,cg05992347,0.23066321729098,FALSE
4,7461666,.,2503,0.362009,4_7461666,-7.53972,4.70981e-14,0.0848462,cg11278080,0.114357041884714,FALSE
4,55427865,.,2503,0.348089,4_55427865,-8.55782,1.15018e-17,-0.0796698,cg07123701,0.0940624273996984,FALSE
4,79101039,.,2503,0.395337,4_79101039,-6.75215,1.4567e-11,-0.0631149,cg08655871,0.0412074389960584,FALSE
4,85581834,.,2503,0.360519,4_85581834,9.30086,1.39313e-20,0.1569348,cg24177697,0.428947192263318,FALSE
4,87987881,.,2503,0.414558,4_87987881,8.40043,4.44839e-17,0.0566971,cg24592513,0.0256694978323273,FALSE
4,98757540,.,2503,0.356485,4_98757540,11.6278,2.9755e-31,0.1273979,cg08988543,0.308738812170468,FALSE
4,99078985,.,2503,0.399462,4_99078985,11.2629,2.00079e-29,0.2396425,cg07219303,0.643068369303706,FALSE
4,99086719,.,2503,0.424798,4_99086719,11.4396,2.65044e-30,-0.1528815,cg24467535,0.413873893029977,FALSE
4,134511536,.,2503,0.337269,4_134511536,-6.36241,1.98612e-10,-0.0897898,cg07350631,0.135104485369686,FALSE
4,139860764,.,2503,0.352143,4_139860764,-7.72526,1.11625e-14,0.2435628,cg02876341,0.65035694738127,FALSE
4,139863882,.,2503,0.344025,4_139863882,-7.73246,1.05488e-14,0.0572397,cg03327307,0.0268626038061262,FALSE
4,164947824,.,2503,0.394284,4_164947824,11.4367,2.74168e-30,-0.609927,cg25904183,0.947172575100705,TRUE
4,164956493,.,2503,0.386047,4_164956493,11.309,1.18456e-29,-0.5511127,cg03508095,0.929839068511059,TRUE
4,164957018,.,2503,0.351388,4_164957018,10.8775,1.47493e-27,-0.3646829,cg00393585,0.805252028870802,FALSE
4,164957183,.,2503,0.369805,4_164957183,11.0982,1.28034e-28,-0.4393532,cg06481168,0.87361345729035,TRUE
4,164987353,.,2503,0.362957,4_164987353,11.092,1.37159e-28,-0.1984942,cg04228358,0.555932256781607,FALSE
4,165026338,.,2503,0.361267,4_165026338,10.8216,2.72e-27,-0.2077938,cg12819144,0.578207505935998,FALSE
4,168967917,.,2503,0.340808,4_168967917,-7.48089,7.38202e-14,0.0724557,cg01856849,0.0693261510716297,FALSE
4,169832588,.,2503,0.355608,4_169832588,-5.65893,1.52316e-08,-0.075496,cg23337866,0.0793238278619777,FALSE
4,184597784,.,2503,0.354727,4_184597784,9.52518,1.64751e-21,-0.1270464,cg21490662,0.307085001909757,FALSE
4,184618211,.,2503,0.370597,4_184618211,10.7416,6.49161e-27,-0.1591777,cg15171237,0.437157178914707,FALSE
4,184630812,.,2503,0.364292,4_184630812,9.46442,2.95201e-21,0.0936222,cg11180122,0.151737091420269,FALSE
4,188229502,.,2503,0.336622,4_188229502,-5.61094,2.01229e-08,0.1183969,cg14718741,0.267165172330967,FALSE
5,1236575,.,2503,0.403276,5_1236575,10.8322,2.42162e-27,0.4245113,cg03621084,0.862284857004477,FALSE
5,1240733,.,2503,0.391116,5_1240733,10.8484,2.03017e-27,0.1516775,cg11681428,0.409542485204305,FALSE
5,1244310,.,2503,0.379484,5_1244310,10.6983,1.03671e-26,0.185426,cg01373505,0.520146952854595,FALSE
5,1248239,.,2503,0.393512,5_1248239,10.8014,3.39039e-27,0.0958989,cg09455805,0.162112781984494,FALSE
5,1842955,.,2503,0.39856,5_1842955,11.7549,6.66362e-32,0.1590457,cg03638811,0.43670434991475,FALSE
5,10256791,.,2503,0.341888,5_10256791,9.6369,5.58482e-22,0.2074676,cg12499123,0.577451478388244,FALSE
5,14011545,.,2503,0.369573,5_14011545,9.35361,8.47097e-21,0.0582274,cg11332400,0.0291582499537327,FALSE
5,42623143,.,2503,0.384129,5_42623143,-4.40176,1.07376e-05,0.0876244,cg12291829,0.125862836127091,FALSE
5,77649581,.,2503,0.437279,5_77649581,-7.9403,2.01688e-15,0.2428023,cg13721534,0.648978772164011,FALSE
5,100477735,.,2503,0.339633,5_100477735,-7.91272,2.51834e-15,-0.0740205,cg23530586,0.0744096488015782,FALSE
5,100564072,.,2503,0.396811,5_100564072,-7.59953,2.97208e-14,-0.1001792,cg05880810,0.181391484452215,FALSE
5,100575022,.,2503,0.346208,5_100575022,-7.88476,3.15143e-15,0.1227107,cg20060451,0.287542477329018,FALSE
5,128863436,.,2503,0.358223,5_128863436,11.4903,1.47514e-30,0.2119499,cg07103493,0.587457030465548,FALSE
5,142872242,.,2503,0.350962,5_142872242,10.9475,6.83042e-28,-0.1140759,cg24868122,0.246795742619872,FALSE
5,146451201,.,2503,0.337809,5_146451201,9.70161,2.96785e-22,0.2294859,cg11613005,0.623974736079446,FALSE
5,146475053,.,2503,0.344622,5_146475053,9.75172,1.81369e-22,0.1494658,cg19700872,0.40098992357034,FALSE
5,153752746,.,2503,0.415022,5_153752746,9.54084,1.41677e-21,-0.1759661,cg14646039,0.492213310022484,FALSE
5,154157275,.,2503,0.425086,5_154157275,9.13571,6.49784e-20,-0.377088,cg14968553,0.818517949747794,FALSE
5,154182550,.,2503,0.340231,5_154182550,-7.84837,4.21491e-15,0.3420775,cg17852245,0.778972196299403,FALSE
5,173582626,.,2503,0.351607,5_173582626,10.9996,3.83999e-28,0.1111166,cg19893750,0.232730480116869,FALSE
5,174156409,.,2503,0.339728,5_174156409,10.6685,1.42944e-26,0.1458872,cg21566177,0.386778968258656,FALSE
5,176655291,.,2503,0.341701,5_176655291,-6.52413,6.83995e-11,0.1515911,cg08917121,0.409188097291295,FALSE
6,1488102,.,2503,0.395067,6_1488102,11.864,1.82026e-32,-0.1923373,cg24337273,0.540299812174406,FALSE
6,9759275,.,2503,0.372341,6_9759275,8.89473,5.85613e-19,0.1762436,cg26226306,0.493055965726751,FALSE
6,16374275,.,2503,0.364189,6_16374275,8.50472,1.82038e-17,-0.5164525,cg27395391,0.916187258573234,TRUE
