#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc
1,3774926,.,489,0.0387499,1_3774926,-3.18846,0.00143033,-0.1617816,cg16349667,0.446276761209487
1,3946307,.,489,0.026252,1_3946307,3.00982,0.00261404,-0.1470411,cg20011075,0.391496265145161
1,3946728,.,489,0.0256426,1_3946728,2.97205,0.00295817,-0.1841825,cg16679832,0.516607011367977
1,4395066,.,489,0.0324144,1_4395066,-2.79456,0.00519698,-0.0737702,cg21913897,0.0736063695320898
1,4421433,.,489,0.0285551,1_4421433,-2.63639,0.00837931,-0.1931325,cg00600854,0.542595458322013
1,4545669,.,489,0.029302,1_4545669,-2.84462,0.00444643,0.1251477,cg16512885,0.298457625049713
1,4661365,.,489,0.0211525,1_4661365,-2.44176,0.0146157,-0.2659923,cg10119933,0.686496639221292
1,4664171,.,489,0.0216245,1_4664171,-2.44602,0.0144443,-0.1830036,cg26599630,0.513271827342209
1,4794889,.,489,0.0321651,1_4794889,-3.09474,0.00196985,-0.3724107,cg11408632,0.813528955461315
1,4819385,.,489,0.025547,1_4819385,-2.58807,0.00965151,0.1386936,cg23015920,0.357927854496198
1,4979320,.,489,0.022999,1_4979320,-2.68603,0.00723069,0.3478575,cg04621944,0.785796132446576
1,6218354,.,489,0.0321285,1_6218354,3.47553,0.000509845,0.5095417,cg17992056,0.912997767356148
1,6239763,.,489,0.0229547,1_6239763,2.98711,0.00281626,-0.5264559,cg02892189,0.920609232198898
1,6239808,.,489,0.0260504,1_6239808,3.16384,0.00155701,0.2001018,cg06348737,0.559877775546446
1,6244993,.,489,0.0229286,1_6244993,2.99843,0.00271377,0.0758233,cg26257210,0.0804854326879536
1,7081459,.,489,0.0227585,1_7081459,2.79592,0.00517528,0.1279325,cg05966431,0.311105335900677
1,7501170,.,489,0.122731,1_7501170,4.52883,5.93106e-06,0.3017719,cg24501872,0.733555416425486
1,7662386,.,489,0.0227847,1_7662386,2.92792,0.00341242,-0.5209232,cg00425885,0.918207269677389
1,7662553,.,489,0.0221855,1_7662553,2.89781,0.00375773,-0.1071987,cg10385390,0.21439681208384
1,7890179,.,489,0.0268158,1_7890179,3.17378,0.00150467,0.0594184,cg24251814,0.0318240345882603
1,7905307,.,489,0.0333435,1_7905307,3.42143,0.00062292,-0.1306893,cg12258811,0.323898739560323
1,7934360,.,489,0.021376,1_7934360,3.01635,0.00255834,0.1235069,cg14153654,0.291109982319981
1,7982342,.,489,0.0268551,1_7982342,3.30776,0.000940451,-0.1195399,cg25978327,0.272382549939163
1,8087352,.,489,0.0319221,1_8087352,3.6521,0.000260107,-0.1048343,cg24309171,0.203265093971862
1,8626803,.,489,0.0216876,1_8626803,2.73009,0.00633171,-0.0781762,cg07617129,0.0885891029654393
1,8678885,.,489,0.0233671,1_8678885,2.79813,0.00513992,0.1081293,cg21545013,0.218602215318221
1,8702298,.,489,0.0235341,1_8702298,2.85182,0.004347,-0.0925633,cg16591948,0.14698829338594
1,8866270,.,489,0.0200842,1_8866270,-2.39586,0.0165813,-0.096219,cg00087735,0.163597273575656
1,9245386,.,489,0.0620683,1_9245386,4.82284,1.41528e-06,-0.5470723,cg22601917,0.928413641572065
1,9257814,.,489,0.0324729,1_9257814,-3.38528,0.000711046,-0.351539,cg18785742,0.790257482507019
1,9261182,.,489,0.0269449,1_9261182,3.1583,0.00158695,0.1005591,cg23913482,0.183127985225962
1,9264611,.,489,0.0312297,1_9264611,3.20875,0.00133314,0.2823566,cg20246820,0.709457038340835
1,9267285,.,489,0.0441518,1_9267285,4.00217,6.2763e-05,0.1695014,cg16411216,0.472028949554849
1,9267890,.,489,0.0272569,1_9267890,3.08999,0.00200162,0.0700294,cg17114375,0.0612657948724007
1,9523197,.,489,0.0213246,1_9523197,-2.3844,0.0171071,-1.2313776,cg04162034,0.99661362660902
1,10741932,.,489,0.0354303,1_10741932,3.39554,0.000684937,0.2902833,cg09354487,0.719773664252891
1,10742195,.,489,0.0590702,1_10742195,-3.57512,0.000350074,-0.128238,cg24298421,0.312609515709229
1,10852106,.,489,0.0287481,1_10852106,-2.81193,0.00492451,-0.1336379,cg13057174,0.336491323402596
1,12024008,.,489,0.0217632,1_12024008,-2.56777,0.0102355,0.1488379,cg02156723,0.398631275127087
1,12462253,.,489,0.0229429,1_12462253,2.99679,0.00272834,-0.0634938,cg14712983,0.0422233510133526
1,14570947,.,489,0.0271638,1_14570947,3.14483,0.00166185,-0.7635393,cg22396057,0.974373816245929
1,14573923,.,489,0.0348967,1_14573923,3.5258,0.000422205,-0.5033535,cg22507756,0.910182352269461
1,14588980,.,489,0.0308539,1_14588980,3.28862,0.00100681,-0.1614838,cg00101629,0.445162408105245
1,14604852,.,489,0.0405344,1_14604852,3.75744,0.00017166,-0.0581687,cg02852847,0.0290283077189625
1,14607792,.,489,0.0318127,1_14607792,3.35152,0.000803702,-0.1640821,cg22507727,0.454274115113069
1,14621424,.,489,0.0234528,1_14621424,-2.97555,0.00292467,0.082338,cg20958628,0.104264861650896
1,14778818,.,489,0.0223194,1_14778818,-2.01583,0.0438178,1.4128383,cg18861119,0.998495820191448
1,15109365,.,489,0.0227179,1_15109365,-2.71162,0.00669559,-0.3495075,cg07816247,0.787930335211589
1,15110961,.,489,0.0258449,1_15110961,-2.88882,0.00386688,0.3450831,cg09069072,0.782567264794711
1,15111454,.,489,0.0216639,1_15111454,-2.72072,0.00651404,-0.1209013,cg10758286,0.278887536964628
1,15115430,.,489,0.0207646,1_15115430,-2.70928,0.00674301,-0.1226439,cg13878066,0.287219590563831
1,15119162,.,489,0.0245759,1_15119162,-2.90021,0.00372918,0.1016241,cg10206452,0.188168168877653
1,15340368,.,489,0.0235664,1_15340368,-2.05404,0.0399722,0.147373,cg03055021,0.392791749849385
1,16170777,.,489,0.0281335,1_16170777,-3.04583,0.00232036,-0.3522896,cg03258665,0.791139514646065
1,16171553,.,489,0.0294028,1_16171553,-3.10518,0.00190162,-0.0543636,cg03735492,0.0208458845719191
1,16187848,.,489,0.0209288,1_16187848,-2.75732,0.00582777,0.3143945,cg00949922,0.747675805937179
1,16192253,.,489,0.0244561,1_16192253,-2.87458,0.00404568,-0.0646882,cg09178261,0.0454522186652176
1,17246294,.,489,0.0242424,1_17246294,2.99302,0.00276236,0.3379258,cg03513388,0.774105268960738
1,17253571,.,489,0.0218127,1_17253571,2.8723,0.0040749,-0.1730525,cg07319459,0.483322111049421
1,18076653,.,489,0.0222072,1_18076653,2.90002,0.00373138,0.060361,cg26910132,0.0341551195271678
1,18342385,.,489,0.0363785,1_18342385,3.46128,0.000537613,-0.1469149,cg13840174,0.390925306840868
1,18350305,.,489,0.0322054,1_18350305,-3.18467,0.00144921,-0.1344236,cg10442251,0.339865883863143
1,18922801,.,489,0.0291537,1_18922801,-2.94777,0.00320078,0.1884377,cg10992634,0.528935773097232
1,19038852,.,489,0.023339,1_19038852,2.71957,0.00653664,-0.0904529,cg11406134,0.13788839930855
1,19831748,.,489,0.0373356,1_19831748,3.61298,0.000302697,0.0693603,cg08235413,0.059214282620423
1,20286508,.,489,0.0371127,1_20286508,-3.36161,0.000774901,0.3187801,cg19164175,0.752373414606295
1,20286570,.,489,0.0379421,1_20286570,-3.39888,0.000676627,0.1413124,cg02994025,0.368527990738663
1,20322575,.,489,0.0456234,1_20322575,3.94966,7.82625e-05,0.1588051,cg26309074,0.435916821219173
1,20340512,.,489,0.0411879,1_20340512,3.78645,0.000152815,-0.2110659,cg22698629,0.58535039120488
1,20345340,.,489,0.0441328,1_20345340,3.88353,0.000102953,-0.0671296,cg06377106,0.0522643418819573
1,20683093,.,489,0.0275705,1_20683093,-3.13705,0.00170659,0.1810206,cg25278187,0.507475616142763
1,21283158,.,489,0.0205089,1_21283158,-2.36823,0.0178736,-0.1646047,cg00228796,0.456144495765065
1,21720782,.,489,0.0209949,1_21720782,-2.51601,0.0118692,-0.4689766,cg04297819,0.892108568705972
1,22879967,.,489,0.0219922,1_22879967,,,0.4681892,cg26671246,0.891639989132104
1,25561034,.,489,0.0376082,1_25561034,3.44648,0.000567947,0.4375305,cg06359931,0.872282533794825
1,25562931,.,489,0.0353962,1_25562931,-3.33866,0.000841839,0.3315049,cg04344749,0.766651309857103
1,25569530,.,489,0.0388873,1_25569530,-3.48395,0.000494063,-0.0664933,cg08531644,0.0506144692647238
1,25573724,.,489,0.0232881,1_25573724,-2.88851,0.00387069,-0.0710418,cg00852783,0.0645025378112215
1,25793826,.,489,0.0262494,1_25793826,-2.90043,0.00372656,-0.0625187,cg23605843,0.0395772545962143
1,25793876,.,489,0.0275607,1_25793876,-2.95761,0.00310034,0.1273682,cg16724196,0.308600994648743
1,25794586,.,489,0.026902,1_25794586,-2.93605,0.00332423,0.1622103,cg12749636,0.447816379809339
1,25797480,.,489,0.0208276,1_25797480,-2.6726,0.00752666,-0.0590266,cg19633962,0.0308750625100902
1,25798590,.,489,0.0252353,1_25798590,-2.88452,0.0039201,0.1092679,cg26412358,0.223996786882922
1,25798684,.,489,0.0241934,1_25798684,-2.8154,0.00487173,-0.182055,cg07352544,0.510393409959875
1,25861747,.,489,0.0202871,1_25861747,-2.51747,0.0118202,-0.2003289,cg18107827,0.560515673789864
1,25882532,.,489,0.0205397,1_25882532,-2.53594,0.0112145,0.1346537,cg08034986,0.340869982950004
1,25912626,.,489,0.0220448,1_25912626,-2.6073,0.00912585,0.0754831,cg16680237,0.0792687008532873
1,25912787,.,489,0.0220448,1_25912787,-2.6073,0.00912585,0.1152215,cg04471507,0.252080060167192
1,27882855,.,489,0.0244566,1_27882855,-2.99277,0.00276454,0.1764391,cg22339091,0.493670238109301
1,27889120,.,489,0.0271378,1_27889120,-3.03197,0.00242959,0.0975053,cg03526503,0.169511614079438
1,27897801,.,489,0.02934,1_27897801,-3.12508,0.00177759,0.1422338,cg25015504,0.372296315546998
1,27899806,.,489,0.0323357,1_27899806,-3.25414,0.00113735,-0.2141406,cg24604179,0.592241267291177
1,27900611,.,489,0.0323357,1_27900611,-3.25414,0.00113735,0.1394788,cg06875162,0.361184285652409
1,27904643,.,489,0.0316362,1_27904643,-3.21776,0.00129194,0.2255308,cg19251242,0.616174264349757
1,27912369,.,489,0.0323357,1_27912369,-3.25414,0.00113735,0.2523828,cg16684817,0.665193988005938
1,27913545,.,489,0.0309424,1_27913545,-3.18144,0.00146545,0.0593893,cg11176159,0.0317649699360921
1,27944528,.,489,0.0253987,1_27944528,-2.88646,0.00389597,0.2231419,cg18082402,0.611295524080659
1,28333464,.,489,0.0319221,1_28333464,3.47641,0.000508168,0.365943,cg01446477,0.806579014722849
1,28873063,.,489,0.0262953,1_28873063,-2.74935,0.00597128,-0.0474746,cg22032528,0.00917470930347024
1,28885836,.,489,0.0278936,1_28885836,-2.89369,0.0038075,-0.1379725,cg18172051,0.354950996026918
1,29011290,.,489,0.0206986,1_29011290,,,0.4444508,cg11296230,0.877133710559579
1,29140355,.,489,0.0256328,1_29140355,-2.76168,0.00575052,0.1076865,cg05032943,0.216601892431456
1,29144331,.,489,0.0206591,1_29144331,2.77859,0.00545956,-0.1202305,cg03047420,0.275646856382329
1,29229646,.,489,0.0240053,1_29229646,-2.68083,0.00734406,-0.2302155,cg00160667,0.625388350088006
1,29965513,.,489,0.0293843,1_29965513,3.16427,0.00155471,0.3535057,cg16012162,0.792659445028528
1,31783692,.,489,0.0210762,1_31783692,-1.91908,0.0549738,-0.3707165,cg10505580,0.811745202965833
1,31787014,.,489,0.0210762,1_31787014,-1.91908,0.0549738,0.1833833,cg04878000,0.514394055733406
1,31795855,.,489,0.0319808,1_31795855,-2.39551,0.0165973,0.1462707,cg07802625,0.388330399788942
1,34545714,.,489,0.0284605,1_34545714,,,0.3348102,cg24629356,0.770372382943704
1,36455770,.,489,0.0223771,1_36455770,-2.53305,0.0113076,0.3062866,cg11596009,0.738808232824984
1,36475119,.,489,0.022993,1_36475119,3.04385,0.00233571,-0.1009987,cg05266437,0.18510468225186
1,37436514,.,489,0.0226695,1_37436514,-2.8681,0.00412945,0.1548163,cg13852303,0.421241223977099
1,38006844,.,489,0.020265,1_38006844,2.73859,0.00617035,-0.0819728,cg05045781,0.102851247642336
1,38460564,.,489,0.0251748,1_38460564,-2.92802,0.00341124,-0.0858701,cg02983950,0.118507318110404
1,38747739,.,489,0.0222673,1_38747739,-2.403,0.0162613,0.0872753,cg13549152,0.124354718675062
1,39738256,.,489,0.0222193,1_39738256,2.89811,0.00375418,0.1013433,cg04921771,0.186687614929969
1,39761447,.,489,0.0268565,1_39761447,3.37916,0.000727083,0.2749005,cg18217145,0.69939635925484
1,39929329,.,489,0.0245203,1_39929329,-2.41861,0.0155799,-0.1823006,cg01015662,0.51107462228155
1,39936715,.,489,0.0245203,1_39936715,-2.41861,0.0155799,-0.1691072,cg15616998,0.470670462554979
1,39946792,.,489,0.0237158,1_39946792,3.10273,0.00191742,-0.3446836,cg01869896,0.782118373438232
1,40396168,.,489,0.0258764,1_40396168,3.17468,0.00150003,-0.1588059,cg21162694,0.435920758862651
1,40574185,.,489,0.0211365,1_40574185,3.15127,0.00162562,0.6375949,cg25568243,0.953724813847905
1,41502796,.,489,0.0231667,1_41502796,3.13482,0.00171962,0.0979617,cg06359703,0.171571001618371
1,42414240,.,489,0.068564,1_42414240,,,-0.1048636,cg10197057,0.20337928563272
1,43294062,.,489,0.0313718,1_43294062,-3.30254,0.00095812,-0.0924068,cg27174861,0.14639370922078
1,44413013,.,489,0.0321499,1_44413013,-3.16166,0.00156873,0.2798333,cg21534299,0.706066727306376
1,44432607,.,489,0.0345644,1_44432607,-3.34416,0.000825314,-0.138584,cg00958225,0.357498651357109
1,44455320,.,489,0.035412,1_44455320,-3.08818,0.00201389,0.3129117,cg16104276,0.746061372111246
1,44472302,.,489,0.0269386,1_44472302,-2.94053,0.00327656,0.1675559,cg11519930,0.465783846998925
1,44484901,.,489,0.0221263,1_44484901,2.96114,0.00306505,-0.3604259,cg18022893,0.800578046062553
1,45554960,.,489,0.0232828,1_45554960,2.87896,0.00398987,0.0778112,cg07159951,0.0874038722785962
1,45555958,.,489,0.0256532,1_45555958,2.78458,0.00535964,0.3704392,cg04296837,0.811477443209337
1,45556770,.,489,0.0241182,1_45556770,2.84414,0.00445319,-0.3439454,cg02853497,0.781212715438319
1,45558263,.,489,0.0230109,1_45558263,2.78168,0.00540778,0.0679148,cg19235065,0.0545796762469533
1,45650620,.,489,0.0263745,1_45650620,2.95088,0.00316871,0.0902936,cg06932756,0.137234750491221
1,45757414,.,489,0.0271276,1_45757414,2.94677,0.00321111,0.0886582,cg16989107,0.130154867517985
1,45805380,.,489,0.0204519,1_45805380,-2.6582,0.00785596,-0.1027549,cg26361540,0.19351548872062
1,45852513,.,489,0.0204519,1_45852513,-2.6582,0.00785596,-0.0983674,cg10064897,0.17337837997472
1,45937685,.,489,0.0215663,1_45937685,-2.71854,0.00655699,0.1289001,cg01008154,0.315535184813297
1,45982168,.,489,0.0251583,1_45982168,-2.89444,0.00379834,0.0997481,cg02896515,0.179477789721963
1,46026472,.,489,0.0221324,1_46026472,-2.74323,0.00608383,-0.1396857,cg05322273,0.362023003713198
1,46036623,.,489,0.0229912,1_46036623,2.75796,0.00581631,-0.1110859,cg17932810,0.232608413169055
1,46078552,.,489,0.023867,1_46078552,-2.84625,0.00442378,-0.1473281,cg27584146,0.392661807614615
1,46120954,.,489,0.023867,1_46120954,-2.84625,0.00442378,-0.073406,cg06703079,0.0723857000539457
1,46122215,.,489,0.0274968,1_46122215,-3.02599,0.00247817,-0.2136122,cg06974930,0.591095413039113
1,46129405,.,489,0.0306665,1_46129405,3.23426,0.0012196,-0.3982882,cg25369262,0.839395335467536
1,46186502,.,489,0.0209563,1_46186502,2.88862,0.00386932,-0.0918616,cg11803389,0.14401143491666
1,46256717,.,489,0.02922,1_46256717,3.33457,0.000854318,-0.0614606,cg24712482,0.0367460889356156
1,47016491,.,489,0.026472,1_47016491,-2.87186,0.00408064,-0.1024985,cg27175287,0.192271193381609
1,47418910,.,489,0.0243752,1_47418910,-2.86928,0.00411409,0.1503162,cg13110749,0.404147913639603
1,47421129,.,489,0.0237735,1_47421129,-2.83357,0.00460308,0.1503018,cg22796507,0.404069160770046
1,47421513,.,489,0.0237735,1_47421513,-2.83357,0.00460308,-0.047098,cg19250799,0.00872581794699145
1,47425689,.,489,0.022588,1_47425689,-2.76239,0.00573799,0.17993,cg01281911,0.504108930969172
1,47430100,.,489,0.0237735,1_47430100,-2.83357,0.00460308,0.3310551,cg08638320,0.766123665631067
1,47437145,.,489,0.0257016,1_47437145,-2.92904,0.00340006,0.7487681,cg05658236,0.972664878976528
1,47443681,.,489,0.0250239,1_47443681,-2.87469,0.00404422,0.7053084,cg18595867,0.966600908020586
1,47461873,.,489,0.0257016,1_47461873,-2.91201,0.00359115,0.323549,cg05402131,0.757452974692765
1,47465115,.,489,0.0250239,1_47465115,-2.87469,0.00404422,-0.1663588,cg14222679,0.462027335121023
1,48322656,.,489,0.0236771,1_48322656,-2.82577,0.00471666,-0.1867067,cg00788461,0.523950716454231
1,53207016,.,489,0.0208717,1_53207016,-2.52857,0.011453,-0.1283219,cg14030402,0.313050531778752
1,53687496,.,489,0.0204073,1_53687496,2.74184,0.00610955,0.1343248,cg08657361,0.339452431297965
1,53946508,.,489,0.0203233,1_53946508,-2.33836,0.0193685,0.0853651,cg17417004,0.11644793057147
1,54586752,.,489,0.0214546,1_54586752,2.8577,0.00426727,0.1353454,cg06897860,0.343831090845373
1,54629161,.,489,0.0285792,1_54629161,-2.53014,0.0114017,-0.0632344,cg08168431,0.0415460763351565
1,54841967,.,489,0.0208135,1_54841967,-2.42464,0.0153236,0.128168,cg11949335,0.312259065439697
1,54861819,.,489,0.025543,1_54861819,-2.74236,0.00609986,0.2005063,cg10073091,0.561000003937644
1,57183953,.,489,0.0273234,1_57183953,-3.1575,0.00159127,0.1886411,cg03517160,0.529522481975437
1,58255974,.,489,0.0324216,1_58255974,3.29623,0.000979917,0.0972099,cg18863090,0.168145251792612
1,59016954,.,489,0.0202465,1_59016954,2.94135,0.00326781,0.2215671,cg04859826,0.608113908150528
1,63874868,.,489,0.0333288,1_63874868,-3.34505,0.000822688,-0.0800642,cg19320261,0.0954878543386925
1,66689885,.,489,0.0242864,1_66689885,-2.87471,0.004044,0.0489067,cg09769134,0.0113797896510854
1,66695201,.,489,0.0242864,1_66695201,-2.87471,0.004044,-0.2902966,cg25030888,0.719789414826803
1,66706465,.,489,0.0242864,1_66706465,-2.87471,0.004044,-0.0488558,cg24145020,0.0113010367815277
1,67308912,.,489,0.0321982,1_67308912,3.39945,0.00067521,0.0888945,cg19745415,0.131174717178757
1,68473442,.,489,0.0257708,1_68473442,-2.63872,0.00832199,-0.1265118,cg05269258,0.304631850023035
1,76052423,.,489,0.0429757,1_76052423,3.95994,7.49674e-05,-0.0720152,cg04841837,0.0677353431065644
1,77491820,.,489,0.0226537,1_77491820,3.3932,0.000690813,-0.5212705,cg17848848,0.918368713059982
1,81667233,.,489,0.0227661,1_81667233,2.89714,0.00376585,-0.084733,cg00856273,0.113809709441288
1,83860867,.,489,0.0245796,1_83860867,,,0.3647145,cg03098721,0.805299280592537
1,83862699,.,489,0.0336076,1_83862699,3.48785,0.000486913,-0.4088889,cg02483449,0.849219755944857
1,83916643,.,489,0.0245796,1_83916643,,,0.5063379,cg02531516,0.911611716851933
1,83946197,.,489,0.0245796,1_83946197,,,0.463383,cg07807165,0.888844262262806
1,83973947,.,489,0.0245796,1_83973947,,,0.4772077,cg24955204,0.897066061844629
1,83987140,.,489,0.0245796,1_83987140,,,0.3537735,cg05919561,0.792994144724148
1,83999390,.,489,0.0594206,1_83999390,-4.03499,5.46038e-05,0.126761,cg17237813,0.30575801605771
1,83999862,.,489,0.0791196,1_83999862,-4.65803,3.19252e-06,-0.4726156,cg16135310,0.894211270323162
1,84025211,.,489,0.032059,1_84025211,3.48837,0.000485969,-0.1840897,cg09408366,0.516323501037569
1,86468493,.,489,0.021726,1_86468493,2.70604,0.00680908,0.0847004,cg09785991,0.113703393067385
1,88886128,.,489,0.0588009,1_88886128,4.12002,3.78843e-05,-0.0938576,cg10430205,0.152772691654952
1,89842340,.,489,0.0264362,1_89842340,-2.79768,0.00514718,0.5436669,cg01860897,0.927149658015664
1,89847183,.,489,0.0307341,1_89847183,-2.99116,0.00277923,0.214337,cg11839020,0.592662595143311
1,90147465,.,489,0.024779,1_90147465,-2.2561,0.0240646,-0.204469,cg09804647,0.570281029615017
1,90673260,.,489,0.02033,1_90673260,-2.20832,0.0272218,0.1702846,cg12656020,0.474454537937226
1,90685017,.,489,0.02033,1_90685017,-2.20832,0.0272218,-0.1676259,cg19811087,0.466059482042377
1,91628487,.,489,0.0334592,1_91628487,-3.19466,0.00139994,0.0953572,cg12403142,0.159600565445603
1,94115828,.,489,0.0370884,1_94115828,-3.24334,0.00118135,-0.4076831,cg09360041,0.848188093353652
1,94116349,.,489,0.0337527,1_94116349,-3.06906,0.00214733,-0.1451661,cg15395971,0.38399899196327
1,94869171,.,489,0.0226343,1_94869171,3.12172,0.00179796,0.4126414,cg06440946,0.852594316405404
1,94913072,.,489,0.0212763,1_94913072,3.15519,0.00160393,0.1404785,cg08721347,0.365212494930284
1,101154970,.,489,0.023566,1_101154970,-2.55645,0.0105746,0.1244403,cg03050965,0.295339011415228
1,101269957,.,489,0.0308273,1_101269957,3.27245,0.0010662,-0.085422,cg16589486,0.116676313893188
1,104505152,.,489,0.0215663,1_104505152,2.74045,0.00613553,0.1329652,cg00583780,0.333522340220272
1,109668196,.,489,0.0239622,1_109668196,-2.85854,0.00425595,0.1695332,cg18938907,0.472147078859186
1,109751955,.,489,0.0284957,1_109751955,3.19761,0.0013857,-0.1545525,cg22221025,0.420225311959805
1,110263529,.,489,0.0301075,1_110263529,3.61232,0.000303472,-0.100671,cg04161784,0.183632003591131
1,110299200,.,489,0.02065,1_110299200,-2.5694,0.0101875,0.0448131,cg20510164,0.00580802412987923
1,110319063,.,489,0.0255984,1_110319063,-2.86047,0.00423012,-0.075873,cg07969588,0.0806390007835911
1,110329725,.,489,0.0480624,1_110329725,-3.73921,0.000184602,0.127411,cg25320780,0.308790001535681
1,110332123,.,489,0.0496752,1_110332123,-3.8084,0.00013987,0.1708016,cg10322499,0.476049283545769
1,110344453,.,489,0.0267501,1_110344453,3.10443,0.00190645,0.0870428,cg00961640,0.12338999602298
1,110407098,.,489,0.0268675,1_110407098,3.13398,0.00172453,0.1290046,cg07206840,0.316023452604554
1,110407188,.,489,0.0448482,1_110407188,-3.58029,0.000343215,-0.4324672,cg25606969,0.868616587716915
1,110413529,.,489,0.042662,1_110413529,-3.64637,0.000265976,0.1716858,cg17164863,0.478967077362881
1,110415412,.,489,0.042662,1_110415412,-3.64637,0.000265976,0.2307026,cg00410422,0.626345197453132
1,110676098,.,489,0.0273274,1_110676098,-2.0585,0.0395422,-0.287591,cg09235788,0.716273099201052
1,111306466,.,489,0.0298949,1_111306466,3.53551,0.000406987,0.1041474,cg09516523,0.20012285447651
1,111430326,.,489,0.0375992,1_111430326,-3.37541,0.000737071,0.3209317,cg18945039,0.754606058458255
1,111440530,.,489,0.03839,1_111440530,-3.39272,0.000692016,-0.1456511,cg23607309,0.385743368023972
