#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc
1,3294894,.,503,0.0292219,1_3294894,3.34616,0.000819393,-0.057137,cg06824308,0.0266775345626656
1,3324690,.,503,0.0699266,1_3324690,-3.74493,0.000180444,0.3194929,cg14712575,0.753133379797526
1,3330275,.,503,0.0809072,1_3330275,-3.95891,7.52914e-05,0.4301107,cg03254465,0.866738331777964
1,3331407,.,503,0.0809072,1_3331407,-3.95891,7.52914e-05,0.1097444,cg01418153,0.226296370674006
1,3419636,.,503,0.0542532,1_3419636,4.36116,1.29377e-05,-0.1732829,cg01261194,0.484042699805874
1,3661226,.,503,0.0417739,1_3661226,-3.36504,0.000765328,0.1676175,cg05936300,0.466020105607598
1,3887191,.,503,0.031331,1_3887191,3.5485,0.00038743,-0.2546952,cg16307399,0.669127693840344
1,4727354,.,503,0.0309745,1_4727354,3.82162,0.000132576,-0.2318308,cg21267167,0.628518776652924
1,4739050,.,503,0.0478376,1_4739050,-3.67534,0.000237534,0.1900001,cg15088574,0.533562504183746
1,4770425,.,503,0.0547284,1_4770425,-4.12318,3.73681e-05,-0.0565732,cg19628481,0.0253623616410523
1,4931358,.,503,0.0368722,1_4931358,3.68935,0.000224828,0.1264023,cg11408632,0.30411995637091
1,5755188,.,503,0.0366425,1_5755188,4.32067,1.55555e-05,0.1543488,cg04898695,0.41937871861206
1,5763309,.,503,0.0345332,1_5763309,4.2027,2.63745e-05,0.2834727,cg22374924,0.710945467575475
1,5835134,.,503,0.0309858,1_5835134,-3.2848,0.00102054,0.3804424,cg09317508,0.821955512503987
1,5853833,.,503,0.0393849,1_5853833,-2.26795,0.0233322,0.1918336,cg13614083,0.538697191278907
1,6013459,.,503,0.0303438,1_6013459,3.58458,0.000337616,0.6171847,cg00822030,0.949023267535311
1,6281940,.,503,0.0305887,1_6281940,3.80967,0.000139152,-0.3290879,cg10976772,0.763816206553026
1,6288984,.,503,0.0306807,1_6288984,3.96629,7.29996e-05,-0.7545992,cg23230478,0.973314590150379
1,6354024,.,503,0.0313089,1_6354024,3.47088,0.000518764,0.3134783,cg20630887,0.746655956276407
1,6912164,.,503,0.0398248,1_6912164,-3.03428,0.00241109,-0.2403255,cg09159285,0.644277225851417
1,7280784,.,503,0.0284159,1_7280784,-3.21877,0.00128741,-0.1425041,cg02152417,0.373343728712115
1,7282046,.,503,0.0296562,1_7282046,-3.27996,0.00103822,0.1909006,cg07911171,0.536082596009592
1,7463720,.,503,0.0582149,1_7463720,-2.73543,0.00622995,-0.9841365,cg24501872,0.990175579522679
1,7492441,.,503,0.0317926,1_7492441,-2.96736,0.00300365,-0.5790083,cg11755201,0.938757830988467
1,7599415,.,503,0.0302313,1_7599415,3.613,0.000302669,-0.3070708,cg23937295,0.739611512094472
1,7658266,.,503,0.0525364,1_7658266,-3.81026,0.000138819,0.5339493,cg26816564,0.923487649581232
1,7663528,.,503,0.0446226,1_7663528,-3.53221,0.000412104,0.2056509,cg04725166,0.573261825727775
1,7681758,.,503,0.0319417,1_7681758,-3.43559,0.000591275,-0.3625866,cg05285441,0.802920943931895
1,7688608,.,503,0.033052,1_7688608,-3.50642,0.000454172,-0.0831327,cg24107453,0.107414976433204
1,7691907,.,503,0.0574853,1_7691907,-3.91146,9.17403e-05,0.1299466,cg09272923,0.32044148858674
1,7693072,.,503,0.033052,1_7693072,-3.50642,0.000454172,-0.0882928,cg00329748,0.128587685413787
1,7695746,.,503,0.0337163,1_7695746,-3.5326,0.000411498,-0.1516426,cg08926642,0.409381041821711
1,7705638,.,503,0.0763933,1_7705638,-4.30264,1.68772e-05,0.1006884,cg03571764,0.183691068243299
1,7711104,.,503,0.0700087,1_7711104,-4.29561,1.74211e-05,-0.1269512,cg18376288,0.306588858831544
1,7720633,.,503,0.0721491,1_7720633,-4.33258,1.47371e-05,-0.1147241,cg05338066,0.249772601089152
1,7728544,.,503,0.0312268,1_7728544,-3.27749,0.00104736,-0.0382421,cg09327610,0.00128760941726814
1,7734166,.,503,0.0396519,1_7734166,-3.65761,0.000254577,-0.0530591,cg13962846,0.0184478596938876
1,7735494,.,503,0.0710771,1_7735494,-4.26836,1.96919e-05,0.1424501,cg11518359,0.373123220677353
1,7736581,.,503,0.0380957,1_7736581,3.59131,0.000329017,-0.3694087,cg21419617,0.810331588957273
1,7737674,.,503,0.0274201,1_7737674,3.27924,0.00104088,0.3549993,cg01514075,0.794399883445753
1,7805650,.,503,0.0706882,1_7805650,-4.15404,3.26661e-05,-0.1798193,cg12606891,0.503829358282242
1,7858844,.,503,0.0863878,1_7858844,-4.70269,2.56755e-06,-0.1441949,cg09938876,0.379915655676704
1,7859779,.,503,0.0863878,1_7859779,-4.70269,2.56755e-06,0.144792,cg13808198,0.382471186293851
1,7885949,.,503,0.0581364,1_7885949,4.28109,1.8598e-05,-0.0765453,cg04837231,0.0830409633051004
1,7889193,.,503,0.112178,1_7889193,-5.11778,3.09147e-07,-0.0842296,cg15676711,0.111825137128434
1,7890179,.,503,0.0412132,1_7890179,-3.69691,0.000218244,0.0594184,cg24251814,0.0318240345882603
1,7909447,.,503,0.0626341,1_7909447,-4.14755,3.36054e-05,0.0880382,cg22677498,0.127508771100847
1,7954508,.,503,0.0686779,1_7954508,-4.12859,3.65002e-05,0.1420874,cg02737782,0.371725357242705
1,7982342,.,503,0.0505961,1_7982342,-3.71129,0.000206209,-0.1195399,cg25978327,0.272382549939163
1,8087352,.,503,0.0314618,1_8087352,-3.06632,0.00216712,-0.1048343,cg24309171,0.203265093971862
1,8147729,.,503,0.0394791,1_8147729,-3.66572,0.000246646,-0.1206371,cg11166167,0.277698368634307
1,8152365,.,503,0.0367506,1_8152365,-3.52647,0.000421145,0.1607955,cg25606046,0.442736819722869
1,8152530,.,503,0.0367506,1_8152530,-3.52647,0.000421145,0.0499956,cg03335216,0.0130651010596199
1,8157074,.,503,0.0372594,1_8157074,-3.52447,0.000424333,-0.0788506,cg01447281,0.0910422548521612
1,8336998,.,503,0.0472625,1_8336998,-3.55533,0.000377508,-0.0850011,cg20936321,0.114987064841175
1,9310852,.,503,0.0410374,1_9310852,3.548,0.000388167,0.2418325,cg23632432,0.64710051622506
1,9314417,.,503,0.0414052,1_9314417,-3.55415,0.000379202,0.0442952,cg01901101,0.00532763162557736
1,9318876,.,503,0.0347851,1_9318876,-3.32267,0.000891603,-0.048729,cg01980735,0.0111159675380672
1,9319682,.,503,0.0404993,1_9319682,-3.49212,0.000479195,0.2644646,cg19820919,0.684275808299765
1,10880230,.,503,0.0290771,1_10880230,,,0.2238144,cg02153855,0.612602821715316
1,11675595,.,503,0.0288307,1_11675595,-2.93894,0.00329333,0.747751,cg17189494,0.972566437889581
1,11874321,.,503,0.0324764,1_11874321,3.38989,0.000699198,-0.3417973,cg00299820,0.778668997751606
1,11876267,.,503,0.0422527,1_11876267,-3.79119,0.000149928,0.1021498,cg23031484,0.190589819616552
1,11879663,.,503,0.059398,1_11879663,-4.28165,1.85513e-05,-0.3527324,cg09872491,0.791702597663402
1,11881264,.,503,0.0511489,1_11881264,-4.03099,5.55432e-05,-0.1149043,cg07731304,0.250587693289074
1,11887253,.,503,0.0552496,1_11887253,-4.10865,3.97974e-05,0.2594331,cg03321020,0.676762784543962
1,11896427,.,503,0.0374834,1_11896427,-3.53057,0.000414659,-0.1622853,cg22534105,0.448111703070181
1,11900294,.,503,0.0380454,1_11900294,3.69301,0.000221615,0.1034332,cg11726288,0.196830984528999
1,11907299,.,503,0.0580114,1_11907299,4.34593,1.38687e-05,-0.1480502,cg03529003,0.395355155753488
1,11908349,.,503,0.0323935,1_11908349,3.4262,0.000612098,-0.0951076,cg15603548,0.158466524123973
1,11909729,.,503,0.030104,1_11909729,3.18575,0.00144377,0.1316135,cg11717194,0.327860008899074
1,11909936,.,503,0.0382869,1_11909936,3.5486,0.000387283,0.1706396,cg18184769,0.475517701676255
1,11916407,.,503,0.0354053,1_11916407,-3.4237,0.000617759,0.0765485,cg17482935,0.083056713879012
1,11919499,.,503,0.0371259,1_11919499,3.62077,0.000293732,-0.1239987,cg15650170,0.293315062667596
1,11926478,.,503,0.0439207,1_11926478,-3.72824,0.00019282,-0.1722229,cg01005303,0.48066420170185
1,11926564,.,503,0.0317409,1_11926564,3.36136,0.000775605,0.0553535,cg00979000,0.0229092097543304
1,11928382,.,503,0.0296113,1_11928382,3.35013,0.000807728,-0.0839896,cg11469137,0.110931292058954
1,11944942,.,503,0.0374933,1_11944942,3.63581,0.000277108,0.069547,cg10438121,0.0598009914986277
1,12120748,.,503,0.0283138,1_12120748,3.21208,0.00131779,0.0780289,cg22123711,0.0881087104611374
1,12149151,.,503,0.0366771,1_12149151,3.66533,0.000247019,0.0749148,cg06853894,0.0772801908969558
1,12150629,.,503,0.0380587,1_12150629,3.72912,0.000192153,0.1079712,cg12126344,0.2178225619096
1,12157795,.,503,0.0316392,1_12157795,3.40426,0.000663434,-0.1100279,cg07707505,0.22753672836954
1,12204814,.,503,0.0297376,1_12204814,-2.90889,0.0036272,-0.1084329,cg09225840,0.22013002098764
1,12400886,.,503,0.0556505,1_12400886,4.93521,8.00655e-07,0.1214075,cg04943879,0.281360377068739
1,14265362,.,503,0.0284388,1_14265362,3.2805,0.00103622,-0.3002652,cg11176519,0.731858292086518
1,14514086,.,503,0.0301457,1_14514086,-2.57055,0.0101538,0.272316,cg21012125,0.695754039037797
1,14796693,.,503,0.0321252,1_14796693,-3.21631,0.00129853,0.0966364,cg00101629,0.165589721175465
1,15902589,.,503,0.0368839,1_15902589,-3.20969,0.00132879,0.0886645,cg04211179,0.130174555735375
1,16230128,.,503,0.0280875,1_16230128,3.2424,0.00118528,-0.1219386,cg13320181,0.28392772061632
1,16236473,.,503,0.028773,1_16236473,3.28907,0.00100518,-0.3468231,cg08915038,0.784599088829299
1,16247821,.,503,0.0325927,1_16247821,3.5429,0.000395753,0.4514744,cg03978675,0.881535995967853
1,16313577,.,503,0.0325927,1_16313577,3.5429,0.000395753,-0.1400217,cg17859706,0.363349989565245
1,17652623,.,503,0.0274869,1_17652623,-3.07341,0.00211629,0.0900312,cg03220543,0.136136147960891
1,18694879,.,503,0.04271,1_18694879,4.02058,5.80543e-05,-0.1860211,cg21215218,0.52194251828051
1,18743735,.,503,0.0299807,1_18743735,-3.19768,0.00138539,-0.4260119,cg13786083,0.863430711256541
1,18760375,.,503,0.0280999,1_18760375,-3.10356,0.00191208,-0.1215888,cg17017746,0.282218783346918
1,19077682,.,503,0.0415274,1_19077682,-3.86314,0.000111938,0.3262915,cg13494428,0.760638528266374
1,19299693,.,503,0.0791712,1_19299693,-3.82262,0.000132042,0.1492175,cg07180458,0.400127579648683
1,20152615,.,503,0.0358151,1_20152615,-3.10547,0.00189979,-0.6014615,cg02840936,0.94511712520525
1,20169072,.,503,0.0289854,1_20169072,-2.85102,0.00435796,0.1135075,cg08936817,0.244055142759264
1,20172421,.,503,0.0289854,1_20172421,-2.85102,0.00435796,-0.2208536,cg16134070,0.60669635649849
1,21534527,.,503,0.0316554,1_21534527,3.52927,0.000416711,-0.1189172,cg18861547,0.269500194913352
1,21604049,.,503,0.0274865,1_21604049,-2.94779,0.00320059,0.2980785,cg18150885,0.729263385034592
1,21626811,.,503,0.0294116,1_21626811,-3.18133,0.001466,0.1813609,cg14781605,0.508424588220933
1,21812648,.,503,0.0297366,1_21812648,3.5577,0.000374111,0.1197328,cg27522078,0.273331522017334
1,21921973,.,503,0.0340181,1_21921973,-3.34204,0.000831637,-0.1355965,cg07673838,0.345000570958304
1,21947155,.,503,0.0372127,1_21947155,-3.56723,0.000360772,-0.0863733,cg18854413,0.120692710240629
1,22019154,.,503,0.0279332,1_22019154,-3.00524,0.00265375,-0.1090789,cg07570835,0.223162006465611
1,22544819,.,503,0.0277076,1_22544819,3.60269,0.000314935,-0.4956299,cg26535650,0.906484905043728
1,23292213,.,503,0.0373629,1_23292213,-3.3794,0.00072645,0.1840098,cg04553810,0.516118743576719
1,24231270,.,503,0.028183,1_24231270,-2.97457,0.00293402,0.1569009,cg15571353,0.428836938245937
1,24331370,.,503,0.0559302,1_24331370,-3.88176,0.000103705,-0.1520713,cg11709405,0.410897034560697
1,24487181,.,503,0.0299381,1_24487181,-3.1875,0.00143509,-0.2055415,cg06718763,0.573025567119102
1,25960349,.,503,0.0371657,1_25960349,3.70387,0.000212334,0.4253056,cg09890400,0.862887316456593
1,25963678,.,503,0.0327233,1_25963678,3.51048,0.000447305,0.4619669,cg10096100,0.887966167767238
1,25975208,.,503,0.0408984,1_25975208,3.89862,9.67408e-05,-0.0997372,cg18231848,0.17944628857414
1,25979079,.,503,0.0399711,1_25979079,3.83848,0.000123799,0.1505663,cg18264562,0.405199264448198
1,25990892,.,503,0.0399711,1_25990892,3.83848,0.000123799,0.2513669,cg11197916,0.663465362519147
1,26006534,.,503,0.03815,1_26006534,3.76147,0.00016892,-0.0924022,cg12805491,0.146366145716435
1,26009438,.,503,0.0399711,1_26009438,3.83848,0.000123799,0.083864,cg21216015,0.110407585476396
1,26100564,.,503,0.0314642,1_26100564,3.54189,0.000397264,0.1278994,cg13223043,0.310943892518084
1,26360502,.,503,0.02787,1_26360502,-3.09225,0.00198644,-0.0815067,cg15090202,0.100988742277297
1,26441274,.,503,0.0278355,1_26441274,-3.06981,0.00214194,-0.0380155,cg18234561,0.00118523068684315
1,26500760,.,503,0.0293457,1_26500760,-2.34998,0.0187743,-0.1786374,cg17602903,0.500246102717368
1,26725589,.,503,0.0347549,1_26725589,-3.7475,0.000178608,0.1359848,cg06720467,0.346658318862494
1,26755888,.,503,0.0416739,1_26755888,4.12688,3.67725e-05,-0.2013049,cg12699080,0.562823132867904
1,26827467,.,503,0.0368703,1_26827467,3.89604,9.77787e-05,-0.1356018,cg08168580,0.345036009749605
1,26852571,.,503,0.0416739,1_26852571,4.09917,4.14626e-05,0.1343353,cg11348165,0.3394996830197
1,28124006,.,503,0.0397882,1_28124006,-3.22254,0.00127058,0.1821174,cg19409133,0.51057060391638
1,28307561,.,503,0.0372988,1_28307561,3.68833,0.000225733,0.1432112,cg25775721,0.376001638059687
1,30929301,.,503,0.0306305,1_30929301,3.29579,0.000981444,-0.0868506,cg20941758,0.122555215605669
1,30971353,.,503,0.029356,1_30971353,3.2427,0.00118402,-0.1003193,cg23711166,0.182037257982588
1,31003974,.,503,0.029356,1_31003974,3.2427,0.00118403,-0.1992825,cg08849613,0.557802637433602
1,32471937,.,503,0.0305293,1_32471937,-2.48639,0.0129048,-0.283224,cg09352844,0.710575329088554
1,33713036,.,503,0.0364174,1_33713036,3.54693,0.000389749,0.1128242,cg05810883,0.2408617138987
1,34151270,.,503,0.0334083,1_34151270,3.78435,0.000154111,-0.1255956,cg11524446,0.300410696214743
1,34178236,.,503,0.0423112,1_34178236,-3.15537,0.00160297,-0.237105,cg08527127,0.638559767521529
1,36480052,.,503,0.0287226,1_36480052,-3.22005,0.00128169,-0.1960935,cg16122427,0.550147858512595
1,37116469,.,503,0.0322003,1_37116469,3.7927,0.000149016,0.4073725,cg02396836,0.847877019518899
1,37229437,.,503,0.0474058,1_37229437,4.41268,1.021e-05,0.5907434,cg02396836,0.942219019605527
1,37266604,.,503,0.0477071,1_37266604,4.26717,1.97968e-05,-0.1092776,cg24635860,0.224040100961179
1,37267783,.,503,0.0308511,1_37267783,3.21152,0.00132035,-0.1453058,cg02835977,0.384526636189306
1,37269499,.,503,0.0323649,1_37269499,3.31543,0.000915014,-0.10276,cg20772512,0.19353517693801
1,37270333,.,503,0.0467001,1_37270333,4.25262,2.11284e-05,-0.2016614,cg03140118,0.563594910989569
1,37298985,.,503,0.05308,1_37298985,4.53778,5.68503e-06,-0.0779561,cg15949277,0.0878291377742077
1,37300111,.,503,0.0633836,1_37300111,4.82175,1.42304e-06,0.2677956,cg11202686,0.689044294551483
1,37465494,.,503,0.0485872,1_37465494,4.18592,2.84009e-05,-0.137713,cg13100137,0.353852393496588
1,37466277,.,503,0.0485872,1_37466277,4.18592,2.84009e-05,-0.1373544,cg08857221,0.352336400757603
1,37473493,.,503,0.040844,1_37473493,-3.64861,0.000263663,-0.0582126,cg22368036,0.0291109982319981
1,37772630,.,503,0.0282892,1_37772630,-3.16622,0.00154435,0.1127457,cg06959800,0.240404947255266
1,37776025,.,503,0.0282892,1_37776025,-3.16622,0.00154435,-0.1266309,cg00013409,0.305171307179505
1,37776043,.,503,0.0282892,1_37776043,-3.16622,0.00154435,-0.1542594,cg07003115,0.41909914592513
1,37778113,.,503,0.0282892,1_37778113,-3.16622,0.00154435,-0.1503231,cg11521434,0.404179414787426
1,37779845,.,503,0.0336932,1_37779845,-3.41663,0.000634011,0.0766601,cg17489086,0.0834111017920215
1,37782066,.,503,0.0323649,1_37782066,-3.36436,0.000767211,-0.471851,cg05202204,0.893782067184073
1,37794831,.,503,0.0393246,1_37794831,-3.53301,0.000410864,-0.1906697,cg12900583,0.535464385983564
1,37803246,.,503,0.0299903,1_37803246,-3.23293,0.00122527,0.3048002,cg10784030,0.737079607338192
1,37833168,.,503,0.0302077,1_37833168,-3.26775,0.00108405,0.3155782,cg17949727,0.748849223693588
1,37835548,.,503,0.0348871,1_37835548,-3.35258,0.000800628,-0.1335756,cg05262634,0.336144810776543
1,40425466,.,503,0.0280832,1_40425466,3.35802,0.000785042,0.0662295,cg06158040,0.0498111899952355
1,42081386,.,503,0.03421,1_42081386,3.76858,0.00016418,-0.1602397,cg24049493,0.440838875566528
1,42086080,.,503,0.03421,1_42086080,3.76858,0.00016418,-0.5116238,cg05262877,0.913966427651708
1,42142292,.,503,0.0366625,1_42142292,,,-0.2282228,cg17945447,0.621525521836202
1,42207852,.,503,0.0450627,1_42207852,-3.28229,0.00102968,-0.2706286,cg23212590,0.693269386003253
1,43156088,.,503,0.0325886,1_43156088,-2.90073,0.00372293,-0.2923912,cg04131194,0.722317381939604
1,43294062,.,503,0.0275722,1_43294062,3.23161,0.00123095,-0.0924068,cg27174861,0.14639370922078
1,44025051,.,503,0.0410276,1_44025051,-3.22685,0.00125162,0.148583,cg03726147,0.397536610240236
1,44025432,.,503,0.0355327,1_44025432,-3.06401,0.00218391,0.0858621,cg09801837,0.118464004032147
1,47943871,.,503,0.0460233,1_47943871,-3.45546,0.000549363,0.2419157,cg18376692,0.647293460755476
1,54154524,.,503,0.0281664,1_54154524,-2.40982,0.0159604,-0.2824391,cg17147589,0.709563354714737
1,55441821,.,503,0.0339852,1_55441821,-3.44821,0.00056431,-0.3814972,cg15200009,0.823050177390839
1,55442061,.,503,0.0341017,1_55442061,-3.42772,0.000608681,-0.183459,cg09845093,0.514598813194256
1,55444144,.,503,0.0347711,1_55444144,-3.45276,0.000554891,0.0926719,cg03108296,0.147445060029375
1,55473605,.,503,0.0321276,1_55473605,-3.32748,0.000876365,0.1355524,cg18758987,0.344784000567021
1,55474087,.,503,0.029576,1_55474087,-3.2024,0.00136286,-0.2050054,cg07048504,0.571690705980099
1,55474696,.,503,0.0314811,1_55474696,-3.30226,0.000959092,0.2106704,cg01721835,0.58438173090932
1,59690099,.,503,0.0442759,1_59690099,-3.50565,0.000455497,0.2058643,cg19746186,0.573789469953811
1,59758534,.,503,0.0487978,1_59758534,-3.83578,0.000125168,-0.1787109,cg02915259,0.500494174256474
1,59797375,.,503,0.0292598,1_59797375,-3.07352,0.00211552,-0.327599,cg11824172,0.762142708074926
1,62074954,.,503,0.0328334,1_62074954,3.61236,0.000303417,-0.114322,ch.1.1767330R,0.247965222732803
1,64161319,.,503,0.0364558,1_64161319,3.67396,0.000238824,-0.1826375,cg11167637,0.51207872136841
1,64192259,.,503,0.0413191,1_64192259,-3.79479,0.000147768,-0.3257348,cg02697373,0.760008505309912
1,64214971,.,503,0.0420284,1_64214971,-3.29547,0.000982584,-0.1427362,cg21850722,0.374304513720719
1,64250952,.,503,0.0298655,1_64250952,3.26945,0.00107756,-0.0581019,cg07960369,0.0288904901972366
1,64917109,.,503,0.0555414,1_64917109,-4.00925,6.09113e-05,0.0892546,cg11743000,0.132781275717734
1,64926343,.,503,0.0496564,1_64926343,-3.77061,0.000162851,0.1075097,cg14976592,0.21583011430979
1,64995008,.,503,0.0395695,1_64995008,3.43478,0.000593025,0.0646626,cg13202122,0.0453892163695715
1,65570758,.,503,0.0277138,1_65570758,-2.9957,0.00273817,0.0876576,cg26832142,0.125984903074906
1,65582734,.,503,0.0313376,1_65582734,-3.16592,0.00154592,-0.1266136,cg21683284,0.305108304883859
1,65609440,.,503,0.0401719,1_65609440,-3.3483,0.000813083,0.1960335,cg07959978,0.550006103347391
1,67835397,.,503,0.0372127,1_67835397,-3.52103,0.000429876,-0.3095913,cg13184736,0.742273359085522
1,67897807,.,503,0.0377441,1_67897807,3.61992,0.000294689,0.2293756,cg13697378,0.623714851609906
1,67897897,.,503,0.0385128,1_67897897,3.6502,0.000262038,-0.1832309,cg19114595,0.51397666552475
1,67898881,.,503,0.032417,1_67898881,3.38967,0.00069976,-0.0884264,cg26426334,0.129138955500691
1,68133578,.,503,0.0331593,1_68133578,-2.25155,0.0243504,0.222518,cg00242147,0.610031540524258
1,68491954,.,503,0.0370496,1_68491954,-2.79897,0.00512655,-0.3441955,cg25271509,0.781551352777417
1,73863685,.,503,0.0319928,1_73863685,3.4422,0.000577,-0.1485223,cg16356856,0.39726885048374
1,76092258,.,503,0.0326362,1_76092258,-3.30108,0.000963144,0.508405,cg00791851,0.912474060773589
1,76731269,.,503,0.031118,1_76731269,-3.31523,0.000915679,-0.0903015,cg25199254,0.137262313995566
1,77012109,.,503,0.0294124,1_77012109,3.6598,0.000252414,0.1331588,cg09636727,0.334380746498451
1,77230920,.,503,0.0325899,1_77230920,-3.22341,0.00126673,0.0757955,cg23241335,0.080367303383617
1,77253232,.,503,0.0292371,1_77253232,-3.10186,0.00192308,0.1361026,cg22814740,0.34718596308853
1,77283101,.,503,0.0405905,1_77283101,3.74855,0.000177863,0.1092952,cg11595082,0.224134604404648
1,77365665,.,503,0.0448291,1_77365665,-3.87663,0.000105914,0.0590731,cg03000585,0.0310050047448604
1,77473696,.,503,0.0345607,1_77473696,-3.53235,0.000411877,-0.1398932,cg09667394,0.362834158269642
1,77817298,.,503,0.0366615,1_77817298,3.83122,0.000127507,0.448416,cg15824100,0.879708929394115
1,81304912,.,503,0.0707128,1_81304912,5.05592,4.28316e-07,-0.0924061,cg01913577,0.146385833933824
1,81313231,.,503,0.0503565,1_81313231,4.25419,2.09809e-05,-0.2356669,cg04099803,0.635893982887002
1,81332239,.,503,0.0597846,1_81332239,4.62761,3.69908e-06,-0.3039561,cg17426166,0.736032194173075
1,82673086,.,503,0.0459012,1_82673086,-3.62704,0.000286684,-0.0701195,cg25974355,0.0616201827854103
1,83752880,.,503,0.0290448,1_83752880,-3.14448,0.0016638,-0.0699608,cg16135310,0.0610137856898161
1,84463488,.,503,0.0540311,1_84463488,4.75718,1.96321e-06,0.375585,cg11341527,0.816907453565339
1,84532357,.,503,0.0320945,1_84532357,3.74915,0.000177437,0.4209074,cg11227541,0.859493067778657
1,84717128,.,503,0.0462586,1_84717128,-3.15055,0.00162961,-0.0761236,cg08845235,0.0814934694182919
1,84727260,.,503,0.0319189,1_84727260,-2.21929,0.0264673,-0.1575836,cg23106912,0.431463346445686
1,84813711,.,503,0.0547933,1_84813711,4.68291,2.82833e-06,0.1899215,cg02080857,0.533318370288117
1,84825380,.,503,0.0564421,1_84825380,4.66039,3.15613e-06,0.1058034,cg21422605,0.207691005241003
1,85492639,.,503,0.0288366,1_85492639,-3.14412,0.00166586,-0.1027154,cg20960181,0.19331073125977
1,85574290,.,503,0.0300146,1_85574290,3.393,0.000691319,-0.3847805,cg17451419,0.826633432955713
1,85584140,.,503,0.0277611,1_85584140,-3.20869,0.00133341,0.4437128,cg23216685,0.876590315759631
1,85629930,.,503,0.0300582,1_85629930,3.58348,0.000339045,0.2097057,cg19800670,0.582180588205183
1,86048785,.,503,0.0331108,1_86048785,3.65114,0.000261083,0.1074212,cg17223809,0.215444225248958
1,86755468,.,503,0.0537601,1_86755468,-4.14251,3.43524e-05,-0.0861483,cg22024145,0.119767364023327
1,87319914,.,503,0.0318429,1_87319914,-3.13144,0.00173954,0.1965828,cg20701183,0.55140396678204
1,89040410,.,503,0.028478,1_89040410,3.21812,0.00129034,0.0875607,cg07560305,0.125539949361905
1,89610875,.,503,0.0297938,1_89610875,-2.95857,0.00309075,0.1465385,cg21155367,0.389421127032316
1,89807411,.,503,0.0384031,1_89807411,-3.20843,0.00133461,-0.1651971,cg06983052,0.458022751704015
1,91723432,.,503,0.0411599,1_91723432,3.99187,6.55531e-05,-0.2102802,cg15326069,0.583472135265929
1,92894447,.,503,0.0456411,1_92894447,-2.53621,0.0112061,-0.2926043,cg15925478,0.722608767556968
1,94125383,.,503,0.036331,1_94125383,3.51146,0.000445655,0.4316255,cg26112574,0.86795506361263
1,94942936,.,503,0.0276006,1_94942936,-2.98883,0.00280051,-0.0758005,cg26026951,0.0803948668879622
1,94976986,.,503,0.0379924,1_94976986,-3.49732,0.000469953,-0.090268,cg00664023,0.137132371760796
1,95116044,.,503,0.0378123,1_95116044,-3.58361,0.00033888,-0.133117,cg03582736,0.334187801968034
1,103493407,.,503,0.0414864,1_103493407,4.24095,2.22572e-05,0.2249257,cg16900618,0.614945719584657
1,103516633,.,503,0.0414864,1_103516633,4.24095,2.22572e-05,-0.3932433,cg11391462,0.834815856102757
