#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc
1,8450517,.,503,0.0288227,1_8450517,3.17343,0.00150649,-0.0824949,cg18269493,0.10483581995519
1,8474469,.,503,0.0275692,1_8474469,3.11902,0.00181454,0.093604,cg09117622,0.151658338550711
1,8477229,.,503,0.0268924,1_8477229,3.04852,0.00229968,-0.1647616,cg12525736,0.456676077634579
1,8521198,.,503,0.0229339,1_8521198,-2.49396,0.0126328,-0.0888751,cg20609715,0.131072338448332
1,8523664,.,503,0.0289794,1_8523664,3.14028,0.00168785,0.1258586,cg20316440,0.301690430345056
1,8588181,.,503,0.0209723,1_8588181,2.90135,0.00371556,0.0967361,cg11080552,0.166038612531944
1,8603762,.,503,0.0330042,1_8603762,3.37456,0.000739335,0.064833,cg19679865,0.0458774841608291
1,8626803,.,503,0.0365826,1_8626803,3.50604,0.00045483,-0.0781762,cg07617129,0.0885891029654393
1,8668606,.,503,0.0228468,1_8668606,2.99291,0.00276327,-0.3335288,cg10443148,0.768899704282975
1,8678885,.,503,0.028125,1_8678885,3.13601,0.00171262,0.1081293,cg21545013,0.218602215318221
1,8702298,.,503,0.0328827,1_8702298,3.33495,0.000853163,-0.0925633,cg16591948,0.14698829338594
1,8714914,.,503,0.0308552,1_8714914,3.37777,0.000730757,0.1170367,cg14380444,0.260640497088113
1,8856458,.,503,0.0226611,1_8856458,2.83112,0.00463849,-0.1396703,cg04096767,0.36196393906103
1,8866270,.,503,0.021814,1_8866270,-2.6972,0.00699242,-0.096219,cg00087735,0.163597273575656
1,8918740,.,503,0.0303524,1_8918740,-3.12441,0.00178161,0.0986018,cg01550810,0.174398229635492
1,9020907,.,503,0.020515,1_9020907,-2.73359,0.00626476,0.4979864,cg04901835,0.907622884008836
1,9264611,.,503,0.0269052,1_9264611,-3.0539,0.00225885,0.2823566,cg20246820,0.709457038340835
1,9267890,.,503,0.0373789,1_9267890,-3.53133,0.000413479,0.0700294,cg17114375,0.0612657948724007
1,9287219,.,503,0.0221526,1_9287219,-2.70175,0.00689764,0.1485774,cg03116948,0.397489358518501
1,9289091,.,503,0.0221526,1_9289091,-2.70175,0.00689764,0.1524859,cg01437439,0.412334274430125
1,10674083,.,503,0.0233548,1_10674083,3.43813,0.000585738,0.4038837,cg04305764,0.84450639670183
1,10880230,.,503,0.0290771,1_10880230,,,0.2238144,cg02153855,0.612602821715316
1,11900294,.,503,0.034673,1_11900294,3.54156,0.000397763,0.1034332,cg11726288,0.196830984528999
1,11916489,.,503,0.0324866,1_11916489,3.82214,0.0001323,0.2057675,cg05132283,0.573557148988616
1,11919812,.,503,0.028282,1_11919812,3.58668,0.000334909,0.3322892,cg26145832,0.767490027917892
1,12128037,.,503,0.0324732,1_12128037,-3.30628,0.000945429,-0.0890026,cg24492058,0.131651172039581
1,12129504,.,503,0.0338475,1_12129504,-3.36282,0.000771501,-0.2436963,cg20820107,0.650569580129076
1,12658362,.,503,0.023498,1_12658362,-2.24634,0.0246824,0.9988877,cg22673583,0.990778038974795
1,13509483,.,503,0.0229954,1_13509483,-2.90339,0.00369145,-0.0944106,cg04886857,0.155332159915577
1,14419123,.,503,0.0305112,1_14419123,-2.86874,0.00412109,-0.1354917,cg06100560,0.344449300871401
1,14442154,.,503,0.0281851,1_14442154,-2.77445,0.00552951,0.1675048,cg21449897,0.465571214251119
1,15101049,.,503,0.0207541,1_15101049,-2.29011,0.0220147,0.3529936,cg21913886,0.792001858567722
1,15288032,.,503,0.022232,1_15288032,-2.43495,0.0148939,0.16885,cg10321876,0.469859307998535
1,15839115,.,503,0.0344015,1_15839115,-2.37515,0.0175417,0.4428889,cg26334507,0.875972105733603
1,17354782,.,503,0.0302704,1_17354782,-3.13576,0.00171409,-0.187952,cg15995125,0.52758122374084
1,17379090,.,503,0.0251396,1_17379090,-2.98687,0.00281849,0.1185148,cg04794690,0.267700691843959
1,17588169,.,503,0.0359895,1_17588169,3.63127,0.000282026,0.1307025,cg21645973,0.323989305360314
1,17652623,.,503,0.0308441,1_17652623,-3.23179,0.00123016,0.0900312,cg03220543,0.136136147960891
1,17704591,.,503,0.045981,1_17704591,-3.89467,9.83326e-05,0.4283194,cg26664979,0.865308967195492
1,17803905,.,503,0.0281599,1_17803905,-2.83665,0.00455895,-0.1280574,cg07121807,0.311680231848448
1,17871609,.,503,0.0216935,1_17871609,-2.65842,0.0078508,-0.2864253,cg26232308,0.714883111053359
1,17925778,.,503,0.0243667,1_17925778,-2.84064,0.00450227,0.09548,cg23986578,0.160140022602074
1,19839192,.,503,0.0347534,1_19839192,-2.88108,0.00396311,0.2369768,cg22717825,0.638362885347635
1,20011774,.,503,0.0247066,1_20011774,3.11707,0.00182661,0.055203,cg09317398,0.0226335747108785
1,22122384,.,503,0.0278129,1_22122384,,,-0.6730336,cg21772489,0.961068518934159
1,22963075,.,503,0.0221498,1_22963075,-3.03983,0.00236709,-0.1361497,cg00463859,0.34733559354069
1,23554421,.,503,0.0295927,1_23554421,-3.03614,0.00239632,-0.8083059,cg02978140,0.978776101654204
1,23610549,.,503,0.0216641,1_23610549,2.90587,0.00366233,0.5756466,cg14989815,0.937718293110305
1,23611077,.,503,0.0237771,1_23611077,3.01968,0.00253042,-0.3087201,cg00458949,0.741292885859529
1,24487181,.,503,0.0265608,1_24487181,-3.0263,0.00247563,-0.2055415,cg06718763,0.573025567119102
1,25066513,.,503,0.0222697,1_25066513,-2.87806,0.00400125,-0.11244,cg20774676,0.239062210829307
1,25955457,.,503,0.0216619,1_25955457,3.01419,0.00257666,-0.0951299,cg20140908,0.158561027567442
1,25977796,.,503,0.0233029,1_25977796,2.87826,0.00399873,-0.0999221,cg26922451,0.180285006634929
1,25979590,.,503,0.0221083,1_25979590,2.80751,0.00499259,-0.1128614,cg16016319,0.241015281994338
1,25980824,.,503,0.0221083,1_25980824,2.80751,0.00499259,0.1211646,cg20741185,0.280147582877551
1,26037264,.,503,0.0214022,1_26037264,2.86345,0.0041906,0.420681,cg00300879,0.859307998535197
1,26047203,.,503,0.024612,1_26047203,3.24492,0.00117484,0.2107284,cg05674944,0.58451167314409
1,26054314,.,503,0.0254527,1_26054314,3.27043,0.00107383,0.1842415,cg19895786,0.516752704176659
1,26055789,.,503,0.0265873,1_26055789,3.35819,0.000784533,-0.3791721,cg24685778,0.820640339582374
1,26121248,.,503,0.0260238,1_26121248,3.34424,0.000825069,0.1746033,cg12744634,0.488074846727228
1,26579076,.,503,0.036504,1_26579076,-2.71124,0.00670318,-0.1494753,cg09725874,0.401017487074685
1,26581696,.,503,0.0234367,1_26581696,-2.41549,0.0157141,-0.1431464,cg02673986,0.375781130024925
1,26800452,.,503,0.0245208,1_26800452,-2.11449,0.0344731,-0.6158346,cg27530704,0.948657066691868
1,27200232,.,503,0.0309142,1_27200232,-3.30632,0.000945317,0.0808894,cg06419258,0.0984174610862383
1,30835768,.,503,0.0335705,1_30835768,-3.26848,0.00108127,0.1484543,cg10001720,0.397001090727243
1,32843934,.,503,0.0240202,1_32843934,,,-0.3268455,cg26419676,0.761300052370658
1,34642675,.,503,0.0309921,1_34642675,3.06956,0.00214374,-0.1183991,cg04205715,0.267173047617923
1,34651695,.,503,0.0211819,1_34651695,3.06265,0.00219389,0.069043,cg21197216,0.0581196177335712
1,36105810,.,503,0.0249871,1_36105810,-2.50139,0.0123707,0.2933466,cg22721579,0.723597116069917
1,36161844,.,503,0.0331593,1_36161844,-2.25155,0.0243504,-0.1962013,cg20948151,0.550411680625613
1,36375955,.,503,0.0215058,1_36375955,-2.69425,0.00705475,-0.2134974,cg15095906,0.590847341500006
1,36462132,.,503,0.0369976,1_36462132,-2.91364,0.0035724,-0.2187633,cg09514174,0.602353135742384
1,36480052,.,503,0.0215152,1_36480052,2.92573,0.00343649,-0.1960935,cg16122427,0.550147858512595
1,37098830,.,503,0.0265639,1_37098830,-2.87309,0.00406483,0.0628322,cg09847153,0.0404356608743931
1,37107650,.,503,0.0225945,1_37107650,-2.69884,0.00695821,0.0631876,cg05202204,0.0414003835264747
1,37681934,.,503,0.0206404,1_37681934,-2.59556,0.00944381,-0.9276764,cg14522793,0.987600360688143
1,37782066,.,503,0.0210983,1_37782066,-2.77812,0.00546737,-0.471851,cg05202204,0.893782067184073
1,37803246,.,503,0.0243011,1_37803246,-2.9414,0.00326727,0.3048002,cg10784030,0.737079607338192
1,37833168,.,503,0.0245008,1_37833168,-2.9741,0.00293849,0.3155782,cg17949727,0.748849223693588
1,38814095,.,503,0.0232377,1_38814095,-2.86425,0.00417999,-0.1221383,cg10500653,0.284908193842313
1,38923572,.,503,0.0216347,1_38923572,3.00168,0.00268496,-0.1735949,cg04094548,0.485019235388389
1,38981941,.,503,0.0215202,1_38981941,-3.02328,0.00250054,-0.1566333,cg10500653,0.427750148646041
1,39045782,.,503,0.0227962,1_39045782,3.08074,0.00206487,-0.0525369,cg13500353,0.0174004465287704
1,39125917,.,503,0.0288653,1_39125917,3.55845,0.000373051,0.1931554,cg04921771,0.542670273548092
1,39671579,.,503,0.0242615,1_39671579,3.14025,0.00168801,0.1543955,cg10052561,0.419544099638131
1,39923748,.,503,0.0206533,1_39923748,3.0122,0.00259361,0.2898852,cg02630477,0.719316897609457
1,40642422,.,503,0.036003,1_40642422,-3.24903,0.00115798,0.1401007,cg07906262,0.363696502191299
1,40655086,.,503,0.036003,1_40655086,-3.24903,0.00115798,0.1072429,cg11168433,0.214597631901212
1,40704228,.,503,0.0550419,1_40704228,-3.71273,0.000205034,0.1066618,cg16294363,0.211935784910163
1,40863178,.,503,0.0300582,1_40863178,3.58348,0.000339044,-0.472452,cg10705800,0.894101016305782
1,40978616,.,503,0.0366625,1_40978616,,,-0.200732,cg27238470,0.561551274024547
1,41365882,.,503,0.0294152,1_41365882,-2.95719,0.00310459,0.0602479,cg24402067,0.0338873597706716
1,41366515,.,503,0.0236023,1_41366515,3.18315,0.00145683,0.0731165,cg15012766,0.0713934138975189
1,41385911,.,503,0.0276339,1_41385911,-2.75293,0.00590651,0.8485355,cg11735311,0.982197913836485
1,41482073,.,503,0.0316409,1_41482073,-2.87854,0.00399518,-0.2245988,cg27521109,0.614292070767329
1,41486926,.,503,0.0265489,1_41486926,-2.81299,0.00490836,-0.0924095,cg11152463,0.146409459794691
1,41888399,.,503,0.0255113,1_41888399,-2.71345,0.00665861,-0.1654186,cg03326699,0.458841781547415
1,41904476,.,503,0.0356338,1_41904476,-3.24459,0.0011762,0.1508325,cg02031397,0.406274241117661
1,41994779,.,503,0.0332281,1_41994779,-2.95232,0.00315399,0.3611058,cg16145216,0.801318323036396
1,42396054,.,503,0.0215805,1_42396054,3.02414,0.00249341,-0.1051426,cg09938518,0.20473777263259
1,42439335,.,503,0.0494693,1_42439335,4.41101,1.02888e-05,-0.272681,cg06363865,0.696285620907312
1,42501477,.,503,0.0330776,1_42501477,3.62278,0.000291449,-0.3633922,cg10632214,0.803779350210073
1,42510562,.,503,0.0330776,1_42510562,3.62278,0.000291449,-0.2720052,cg05934660,0.695348461759575
1,42553440,.,503,0.034007,1_42553440,3.69305,0.00022158,-0.1343344,cg06094523,0.339495745376222
1,43061008,.,503,0.0270392,1_43061008,3.02,0.00252777,0.3935202,cg13379971,0.835095428789687
1,43070806,.,503,0.0229008,1_43070806,-2.90496,0.00367298,-0.0884343,cg17017394,0.129190144865904
1,43088445,.,503,0.0332239,1_43088445,3.40473,0.000662306,0.3573179,cg16251626,0.797101106871582
1,43093916,.,503,0.0330126,1_43093916,-3.34765,0.00081499,-0.1899319,cg00778807,0.533349871435941
1,43132487,.,503,0.0313376,1_43132487,-3.29147,0.000996639,-0.1401831,cg22100476,0.364043014817352
1,43142818,.,503,0.0316468,1_43142818,-3.30663,0.00094426,-0.088813,cg04860656,0.130792765761402
1,43162778,.,503,0.0365264,1_43162778,-3.51298,0.000443107,0.2239938,cg01605945,0.613008398993538
1,43166589,.,503,0.0594563,1_43166589,-4.32726,1.50974e-05,-0.0396092,cg12059147,0.00198850995633153
1,43166865,.,503,0.0365264,1_43166865,-3.51298,0.000443107,0.1174964,cg01412936,0.262857390366161
1,43167326,.,503,0.0365264,1_43167326,-3.51298,0.000443107,-0.2005052,cg03574115,0.560992128650688
1,43168248,.,503,0.0365264,1_43168248,-3.51298,0.000443107,-0.3154715,cg25130238,0.748750782606641
1,43170204,.,503,0.0365264,1_43170204,-3.51298,0.000443107,-0.1420013,cg16725097,0.371363094042739
1,43174773,.,503,0.0334208,1_43174773,-3.40202,0.000668905,0.134248,cg05129591,0.339137419819735
1,43192087,.,503,0.0327414,1_43192087,-3.32839,0.000873492,-0.0760589,cg17038397,0.0812414602357073
1,43234142,.,503,0.0210974,1_43234142,-2.72177,0.00649336,0.0836066,cg07719884,0.109364109954757
1,43235530,.,503,0.03142,1_43235530,-3.37787,0.000730491,0.1163015,cg21267936,0.257065116810194
1,43282380,.,503,0.0235715,1_43282380,-2.94341,0.00324618,-0.3003333,cg26153096,0.731917356738686
1,43560944,.,503,0.0249735,1_43560944,-2.80371,0.00505181,-0.1684684,cg08679985,0.468709516102993
1,44037237,.,503,0.0291033,1_44037237,3.28153,0.00103244,-0.3513684,cg09470012,0.790064537976603
1,44039137,.,503,0.0208966,1_44039137,2.86056,0.00422887,0.1679336,cg04786667,0.46696514004229
1,44049211,.,503,0.0287308,1_44049211,3.24156,0.00118879,-0.0614162,cg04833514,0.0366555231356243
1,44199155,.,503,0.0234574,1_44199155,2.87277,0.00406888,0.1147255,cg26159990,0.24979622695002
1,44229642,.,503,0.0224188,1_44229642,2.81057,0.00494531,-0.0487462,cg00813440,0.0111395933989345
1,44528707,.,503,0.0284546,1_44528707,3.34463,0.000823919,0.5621216,cg00162064,0.933497139302013
1,44540926,.,503,0.0241321,1_44540926,3.07916,0.00207587,-0.1373602,cg07113006,0.352383652479337
1,44555770,.,503,0.0231092,1_44555770,3.05623,0.00224136,-0.0999702,cg02661431,0.18047007587839
1,44887171,.,503,0.0214703,1_44887171,2.98567,0.00282958,0.1557505,cg07905537,0.424706350237637
1,46983393,.,503,0.0223481,1_46983393,-2.73258,0.0062841,0.0415308,cg12279601,0.00303986076492662
1,47826872,.,503,0.0212107,1_47826872,-2.73371,0.00626261,-0.3490373,cg08456859,0.787339688689907
1,50319756,.,503,0.0356194,1_50319756,3.55274,0.000381244,0.5510589,cg11702368,0.929807567363236
1,50322219,.,503,0.0349446,1_50322219,3.51448,0.000440615,-0.062544,cg16391955,0.0396599451092499
1,50325915,.,503,0.0307186,1_50325915,3.3583,0.000784227,0.1503096,cg01971034,0.404092786630913
1,50333912,.,503,0.032302,1_50333912,3.38854,0.000702653,0.2839543,cg02710163,0.711540051740635
1,50341757,.,503,0.0347711,1_50341757,3.50458,0.000457334,-0.1508604,cg22711792,0.406349056343741
1,50358656,.,503,0.0421797,1_50358656,3.77095,0.000162627,-0.0716589,cg27529871,0.0666328029327569
1,50360504,.,503,0.0267005,1_50360504,3.35457,0.000794883,-0.5464141,cg07174182,0.928197071180781
1,50365224,.,503,0.0324047,1_50365224,3.37713,0.000732453,-0.1225013,cg16598600,0.286554128816069
1,50397440,.,503,0.0356283,1_50397440,3.5229,0.000426857,-0.1927164,cg00009292,0.541402352348214
1,50411153,.,503,0.0269515,1_50411153,3.38355,0.000715548,-0.2770254,cg23090529,0.70220783669805
1,50416487,.,503,0.0432479,1_50416487,3.85842,0.000114121,-0.2033604,cg02340083,0.567701873137002
1,50431670,.,503,0.0373969,1_50431670,3.62861,0.000284957,-0.0952113,cg01891252,0.15895479191523
1,50441766,.,503,0.0378917,1_50441766,3.64596,0.0002664,0.2478829,cg06645033,0.657889659354463
1,50468158,.,503,0.0280417,1_50468158,3.197,0.00138863,-0.0884616,cg14977066,0.129300398883284
1,50753023,.,503,0.0316675,1_50753023,3.49363,0.000476508,-0.0557487,cg10630240,0.0237951795368544
1,51452099,.,503,0.0280562,1_51452099,3.32278,0.000891257,0.1282223,cg14407667,0.312507136978804
1,51521804,.,503,0.0261679,1_51521804,3.20643,0.00134392,0.0717786,cg01447748,0.0670344425675011
1,51522337,.,503,0.0261679,1_51522337,3.20643,0.00134392,0.0840131,cg05303586,0.111037608432857
1,53555856,.,503,0.0368906,1_53555856,-2.96046,0.00307177,-0.1395058,cg10962490,0.361278789095878
1,53572863,.,503,0.0227063,1_53572863,-2.74291,0.00608981,0.5570908,cg24741609,0.931835453754346
1,53742036,.,503,0.0278129,1_53742036,,,-0.416239,cg05040219,0.855744431187711
1,55563256,.,503,0.0343757,1_55563256,4.03861,5.37695e-05,0.3605856,cg07808712,0.800794616453837
1,55638777,.,503,0.026781,1_55638777,3.30155,0.000961514,0.1426494,cg11523071,0.373965876381621
1,56040589,.,503,0.0275056,1_56040589,3.16832,0.00153325,0.0461597,cg20161095,0.00750514846884733
1,56062426,.,503,0.0300529,1_56062426,-3.29077,0.000999149,-0.13728,cg09845093,0.352017451635894
1,56967422,.,503,0.0205785,1_56967422,-2.74209,0.00610492,0.214017,cg10620457,0.591981382821637
1,58180056,.,503,0.0361638,1_58180056,-3.33429,0.000855174,0.1226674,cg18229457,0.287337719868168
1,58454515,.,503,0.0222705,1_58454515,-2.60214,0.00926443,0.0897234,cg21536783,0.134769785674066
1,58463495,.,503,0.0369404,1_58463495,-3.167,0.00154022,-0.0936414,cg17479898,0.151815844289826
1,58511871,.,503,0.0216619,1_58511871,3.06315,0.00219018,0.4389928,cg00919576,0.87333388460342
1,59125845,.,503,0.0339974,1_59125845,-3.49653,0.000471344,0.1518527,cg26607258,0.410144944656421
1,62006171,.,503,0.0544471,1_62006171,-3.83525,0.000125439,-0.2238885,cg14850026,0.612772140384865
1,63072739,.,503,0.0345527,1_63072739,3.79642,0.000146799,-0.3327749,cg12806613,0.767997983926539
1,63887802,.,503,0.0282198,1_63887802,3.34113,0.000834378,0.1351893,cg05591605,0.343145940880221
1,63904378,.,503,0.0333805,1_63904378,3.57891,0.000345037,-0.084438,cg27510001,0.112616603467489
1,63975930,.,503,0.0260457,1_63975930,3.26211,0.00110585,-0.3451605,cg01723995,0.78266176823818
1,64151644,.,503,0.0207302,1_64151644,-2.78108,0.00541777,-0.1756587,cg11244180,0.491315527309526
1,64161319,.,503,0.028111,1_64161319,-3.1599,0.00157824,-0.1826375,cg11167637,0.51207872136841
1,64567062,.,503,0.021892,1_64567062,2.95638,0.00311272,0.1775598,cg20876010,0.497092050291583
1,65500820,.,503,0.0355984,1_65500820,3.8478,0.000119181,-0.4768965,cg03514351,0.896845553809867
1,65517193,.,503,0.0220779,1_65517193,3.43916,0.000583532,0.2066155,cg07959978,0.575514157797125
1,65520396,.,503,0.0211819,1_65520396,2.99573,0.00273791,0.2120797,cg08234308,0.587760229013345
1,65528907,.,503,0.0220779,1_65528907,3.43916,0.000583532,0.4234196,cg25307371,0.861422513082821
1,66487908,.,503,0.0265345,1_66487908,-2.92869,0.00340398,-0.1612806,cg00460049,0.444481195783571
1,66500045,.,503,0.0234274,1_66500045,-2.771,0.00558839,-0.1166153,cg15026099,0.258573234262223
1,66545336,.,503,0.0289854,1_66545336,-2.8975,0.0037615,-0.1165097,cg08660285,0.258053465323143
1,66907875,.,503,0.0236962,1_66907875,-2.75412,0.00588508,0.1170271,cg17104542,0.260585370079422
1,66946578,.,503,0.032521,1_66946578,4.09377,4.24414e-05,0.4471217,cg17031739,0.878858398402892
1,67017959,.,503,0.0260835,1_67017959,-2.87424,0.00404997,-0.0719265,cg15393441,0.0674636457065904
1,72266891,.,503,0.0273288,1_72266891,-3.04369,0.002337,0.0401954,cg10228307,0.0022720202867392
1,72937481,.,503,0.0292215,1_72937481,3.59343,0.00032635,0.2750969,cg24311236,0.699656243724381
1,74664605,.,503,0.0327112,1_74664605,3.46752,0.000525278,-0.111589,cg21906852,0.234872558168838
1,75610705,.,503,0.0311206,1_75610705,-3.24943,0.00115638,-0.3811619,cg10523679,0.822715477695219
1,75622923,.,503,0.0313376,1_75622923,-3.27495,0.0010568,0.1742809,cg05725004,0.487078622927323
1,75626191,.,503,0.0343633,1_75626191,-3.40334,0.00066567,0.0806727,cg04940515,0.0976496206080509
1,76084290,.,503,0.0254616,1_76084290,3.10655,0.00189283,0.1509283,cg15553397,0.406620753743715
1,77559774,.,503,0.0296891,1_77559774,-3.11461,0.00184191,0.106995,cg08491437,0.21344784000567
1,84407097,.,503,0.0478376,1_84407097,-3.65199,0.000260212,-0.1353058,cg09315465,0.343661772175824
1,84443055,.,503,0.0524211,1_84443055,-3.73537,0.000187438,-0.2039764,cg11654024,0.569123362432519
1,84761787,.,503,0.0213106,1_84761787,-2.62766,0.00859746,-0.2068577,cg09062462,0.57602605144925
1,84813711,.,503,0.0234444,1_84813711,-2.60228,0.00926063,0.1899215,cg02080857,0.533318370288117
1,84846193,.,503,0.0342047,1_84846193,4.06558,4.79124e-05,1.871644,cg07110659,0.999936997704354
1,85144201,.,503,0.0368904,1_85144201,-2.38852,0.0169162,0.2340602,cg16377367,0.632877747982942
1,87219161,.,503,0.022719,1_87219161,3.13239,0.0017339,0.4535882,cg10244503,0.882906295898157
1,87450916,.,503,0.0324281,1_87450916,-2.64907,0.00807126,-0.3759784,cg13228636,0.817316968487039
1,88326508,.,503,0.0209513,1_88326508,-2.63205,0.00848718,-0.1898723,cg11412129,0.533176615122914
1,89528611,.,503,0.0368769,1_89528611,3.73185,0.000190077,-0.080498,cg18169869,0.0969605329994212
1,90147465,.,503,0.0443878,1_90147465,-2.59044,0.00958534,-0.204469,cg09804647,0.570281029615017
1,91368741,.,503,0.0275562,1_91368741,-2.63665,0.0083729,0.1854784,cg15482792,0.520335959741533
1,91383227,.,503,0.0275562,1_91383227,-2.63665,0.0083729,0.208592,cg11794649,0.579940069066267
1,92076888,.,503,0.0252845,1_92076888,,,-0.5158283,cg26826425,0.915947062321083
1,93400553,.,503,0.0306803,1_93400553,-2.23539,0.0253916,0.2926809,cg00082182,0.722730834504782
1,93492385,.,503,0.0240742,1_93492385,-2.46903,0.0135479,-0.0941565,cg13856647,0.154205993880902
1,93769102,.,503,0.0248863,1_93769102,3.26703,0.00108682,0.1672669,cg19827167,0.464921503077268
1,94109884,.,503,0.0210609,1_94109884,2.89575,0.00378255,0.1902061,cg04100956,0.53416890127934
1,94637594,.,503,0.0461214,1_94637594,4.2436,2.19962e-05,0.2253423,cg04079215,0.615819876436748
1,94815554,.,503,0.0228863,1_94815554,3.11111,0.00186387,0.1083973,cg07387634,0.219897700022445
1,94842418,.,503,0.021599,1_94842418,3.01687,0.00255399,-0.1394714,cg11490941,0.361160659791541
1,94988981,.,503,0.0395029,1_94988981,4.31283,1.61177e-05,0.2407493,cg19600538,0.645088380407861
1,95065817,.,503,0.0268115,1_95065817,3.27735,0.00104785,-0.0997957,cg13373343,0.179674671895857
1,95982480,.,503,0.0208889,1_95982480,-2.82232,0.00476774,-0.0516673,cg03222176,0.0158175138506609
1,96008778,.,503,0.02233,1_96008778,3.00985,0.00261375,0.1727073,ch.1.2369485F,0.482192007371269
1,96199122,.,503,0.0252407,1_96199122,3.14468,0.00166267,0.0740762,cg19869971,0.0745592792537378
1,101958641,.,503,0.0227561,1_101958641,-2.73701,0.00620012,-0.1230586,cg05590735,0.289019093633224
1,103109221,.,503,0.0365413,1_103109221,3.83392,0.000126117,-0.2115496,cg26913669,0.586527746604767
1,104056866,.,503,0.0214894,1_104056866,2.8711,0.00409051,-0.2494382,cg01394944,0.660358561815096
1,107897636,.,503,0.0374688,1_107897636,-3.56489,0.000364008,0.0730718,cg06207961,0.0711965317236247
1,107916985,.,503,0.0278146,1_107916985,-3.14181,0.00167909,0.1097162,cg19413693,0.226162490795758
1,108640759,.,503,0.0290771,1_108640759,,,-0.2576998,cg11947712,0.674006434109443
1,109192676,.,503,0.0219195,1_109192676,2.96046,0.0030718,0.0968651,cg13926338,0.166578069688414
1,109548660,.,503,0.0208527,1_109548660,3.02357,0.00249808,0.1236474,cg04219726,0.291799069928611
1,109823345,.,503,0.0449116,1_109823345,4.01041,6.06125e-05,-0.120698,cg19627034,0.277981878964715
1,110110373,.,503,0.0455562,1_110110373,-3.6707,0.000241887,-0.4961258,cg11065458,0.906732976582834
1,110131515,.,503,0.0527189,1_110131515,4.32275,1.54095e-05,-0.4629831,cg20510164,0.88857650250631
