#CHROM,POS,ID,OBS_CT,HUDSON_FST,coords,z.glm,p.glm,beta.godmc,cpg.godmc,pct.godmc
1,2501310,.,347,0.0942521,1_2501310,-4.86531,1.14279e-06,-0.2259227,cg05998672,0.616942104827945
1,2512216,.,347,0.114533,1_2512216,-5.31815,1.04825e-07,-0.1974727,cg06415891,0.553648423564434
1,3878827,.,347,0.100889,1_3878827,-4.98436,6.21675e-07,-0.1384822,cg25762395,0.357041884713674
1,3884683,.,347,0.136088,1_3884683,-5.63022,1.79976e-08,0.4260492,cg13335886,0.863462212404365
1,4010556,.,347,0.095979,1_4010556,5.72315,1.04565e-08,0.544667,cg16686279,0.927511921215629
1,4588521,.,347,0.103218,1_4588521,-4.9356,7.99043e-07,-0.1229197,cg15580684,0.288361507172418
1,4727256,.,347,0.124515,1_4727256,5.67633,1.37611e-08,-0.0485393,cg11791914,0.0108521454250489
1,5719344,.,347,0.0956775,1_5719344,-4.74406,2.09475e-06,0.3943492,cg11207799,0.835875082198308
1,5900958,.,347,0.10295,1_5900958,-5.24279,1.58164e-07,0.069936,cg06156296,0.0609586586811257
1,5976299,.,347,0.104258,1_5976299,5.84306,5.12513e-09,-0.4816138,cg04088152,0.899365645635713
1,5981308,.,347,0.0955291,1_5981308,5.57589,2.46265e-08,-0.3043928,cg00702417,0.736571651329545
1,6511127,.,347,0.0945223,1_6511127,-5.37573,7.62712e-08,-0.0852237,cg11688219,0.115861221693265
1,7349375,.,347,0.145316,1_7349375,-5.98335,2.18601e-09,-0.2333933,cg14794741,0.631613764426541
1,7372554,.,347,0.0958332,1_7372554,-4.87753,1.07425e-06,-0.4295492,cg05650453,0.866214625195406
1,7427217,.,347,0.149418,1_7427217,-5.84146,5.17447e-09,-0.0960006,cg02152417,0.162569548627928
1,7667292,.,347,0.0967236,1_7667292,-4.78976,1.6698e-06,-0.9275695,cg18328710,0.987588547757709
1,7774920,.,347,0.102243,1_7774920,-4.72553,2.29512e-06,0.3927983,cg07148645,0.834398465894101
1,7782667,.,347,0.0974977,1_7782667,-4.6654,3.08024e-06,-0.3266319,cg23963229,0.761004729109817
1,7861990,.,347,0.130223,1_7861990,-5.22333,1.75737e-07,-1.202282,cg13962846,0.996219862261231
1,7866223,.,347,0.107604,1_7866223,-4.88864,1.01537e-06,0.3929783,cg26405913,0.834548096346261
1,7929079,.,347,0.123958,1_7929079,-5.2436,1.57473e-07,-0.5606734,cg15488986,0.932989183293366
1,7941407,.,347,0.119609,1_7941407,-5.15796,2.49655e-07,0.3585947,cg18025409,0.798542284384487
1,7941904,.,347,0.151663,1_7941904,-5.79037,7.02312e-09,0.9593022,cg23631229,0.989183293366252
1,7982342,.,347,0.146545,1_7982342,-5.98738,2.13253e-09,-0.1195399,cg25978327,0.272382549939163
1,8204224,.,347,0.0984976,1_8204224,-4.89588,9.78663e-07,0.4390504,cg25942940,0.873385073968633
1,9163497,.,347,0.0947454,1_9163497,-4.9653,6.85962e-07,-0.6074145,cg10377510,0.946601616796412
1,9484800,.,347,0.105706,1_9484800,5.47406,4.39849e-08,-0.1016863,cg00583526,0.188494993286318
1,10487206,.,347,0.105233,1_10487206,-5.17216,2.31399e-07,-0.0860112,cg07555102,0.119113715205998
1,10508220,.,347,0.119382,1_10508220,-5.52289,3.33474e-08,0.1411904,cg04015962,0.368051535877839
1,10575599,.,347,0.132188,1_10575599,-4.98893,6.07138e-07,0.1793474,cg02903756,0.502529935934541
1,10640391,.,347,0.131528,1_10640391,-5.56808,2.57565e-08,-0.7628225,cg06377684,0.974291125732894
1,10767078,.,347,0.158831,1_10767078,-6.21904,5.00192e-10,0.2855764,cg00003345,0.713772695592596
1,10880230,.,347,0.108767,1_10880230,-4.28342,1.84044e-05,0.2238144,cg02153855,0.612602821715316
1,10986798,.,347,0.102552,1_10986798,5.6679,1.44562e-08,-0.4087055,cg01770019,0.849101626640521
1,10987244,.,347,0.100044,1_10987244,5.60866,2.03905e-08,-0.121018,cg04508216,0.27944274469501
1,11340352,.,347,0.127104,1_11340352,5.93175,2.99726e-09,-0.0981508,cg10315903,0.172472721974807
1,11352217,.,347,0.112648,1_11352217,-5.39951,6.68249e-08,0.0939567,cg14966878,0.153205832437519
1,11356237,.,347,0.0994259,1_11356237,5.17423,2.28857e-07,0.1234077,cg23589174,0.290649278033068
1,11764076,.,347,0.0957332,1_11764076,5.26248,1.42127e-07,-0.3837015,cg17514528,0.825365511755835
1,12057634,.,347,0.104304,1_12057634,-5.36944,7.89819e-08,0.0905373,cg24427243,0.138262475438949
1,12546099,.,347,0.126549,1_12546099,-5.44315,5.23463e-08,0.1451059,cg04943879,0.383782421571986
1,13682239,.,347,0.109015,1_13682239,-5.49642,3.87574e-08,-0.4480259,cg01816014,0.879429356707185
1,14734397,.,347,0.182366,1_14734397,6.89901,5.23647e-12,-0.1542626,cg08538034,0.419103083568608
1,14740911,.,347,0.189653,1_14740911,6.99814,2.59374e-12,0.1421347,cg16985952,0.371894675912254
1,14744391,.,347,0.147657,1_14744391,6.2291,4.69116e-10,0.0627725,cg09137204,0.0402978433526672
1,14754928,.,347,0.178167,1_14754928,6.95882,3.43135e-12,-0.2844465,cg24589834,0.712244889923177
1,14796693,.,347,0.119247,1_14796693,-5.57129,2.52863e-08,0.0966364,cg00101629,0.165589721175465
1,14869941,.,347,0.182459,1_14869941,-6.66795,2.59404e-11,-0.0721294,cg05046721,0.0681172945239192
1,15806901,.,347,0.147127,1_15806901,-5.8592,4.65104e-09,0.7228996,cg00529422,0.969191877429034
1,15827007,.,347,0.111513,1_15827007,5.00052,5.7177e-07,0.2758263,cg10312679,0.700613091089507
1,15833295,.,347,0.145147,1_15833295,-5.85944,4.64426e-09,-0.2336362,cg00321867,0.632074468713454
1,15926384,.,347,0.122778,1_15926384,-5.56142,2.67589e-08,-0.9947896,cg05821634,0.990628408522636
1,15934421,.,347,0.139975,1_15934421,-5.81251,6.15439e-09,0.151387,cg17246606,0.408345441587028
1,15937769,.,347,0.147127,1_15937769,-5.9607,2.51152e-09,-0.1241643,cg01555432,0.294098653719695
1,15950587,.,347,0.147127,1_15950587,-5.90953,3.43083e-09,-0.2447179,cg06640695,0.65232970676369
1,16046787,.,347,0.120744,1_16046787,6.32109,2.59724e-10,-0.0896059,cg14742211,0.134238203804551
1,16050336,.,347,0.123608,1_16050336,6.38609,1.7018e-10,0.4654882,cg22431228,0.890072807027906
1,16505368,.,347,0.0951445,1_16505368,-4.75378,1.9965e-06,0.0687588,cg09750171,0.0572572738119145
1,16518353,.,347,0.0952995,1_16518353,-4.85378,1.21132e-06,0.142506,cg12296269,0.373359479286026
1,16523165,.,347,0.100307,1_16523165,-5.03153,4.86582e-07,-0.1644138,cg01943843,0.455451470512957
1,16524945,.,347,0.112947,1_16524945,-5.15549,2.52973e-07,-0.0613801,cg10315945,0.0365925208399781
1,16526370,.,347,0.100307,1_16526370,-5.03153,4.86582e-07,0.2772268,cg24306142,0.702475596454546
1,17520426,.,347,0.193719,1_17520426,7.15119,8.60318e-13,0.2247549,cg10773780,0.614607082245559
1,17589887,.,347,0.102523,1_17589887,-5.16594,2.39234e-07,-0.0604872,cg26664979,0.0345134450836552
1,17652623,.,347,0.10024,1_17652623,-5.03387,4.80679e-07,0.0900312,cg03220543,0.136136147960891
1,18722890,.,347,0.118743,1_18722890,-5.61168,2.00372e-08,0.1749515,cg00247426,0.489193137474947
1,18952554,.,347,0.175142,1_18952554,-6.64362,3.06074e-11,-0.4386541,cg14844953,0.873089750707791
1,18966796,.,347,0.147104,1_18966796,-6.18,6.41016e-10,-0.1386022,cg09243533,0.357581341870144
1,18995486,.,347,0.100423,1_18995486,-5.22724,1.72055e-07,-0.0707834,cg14181528,0.0638410137069369
1,19075234,.,347,0.0943876,1_19075234,5.3234,1.01848e-07,0.1122439,ch.1.659111R,0.23808961289027
1,19646092,.,347,0.0989148,1_19646092,5.31159,1.08674e-07,-0.0792679,cg01832549,0.0925976240259254
1,20437313,.,347,0.0962982,1_20437313,5.30711,1.11377e-07,-0.0923872,cg14477205,0.146311018707744
1,20488029,.,347,0.142783,1_20488029,-5.99053,2.09156e-09,0.2788005,cg14477205,0.704763367315197
1,20695138,.,347,0.114533,1_20695138,-5.31815,1.04826e-07,0.1922626,cg09793172,0.540055678278777
1,21523374,.,347,0.100103,1_21523374,5.55327,2.80369e-08,0.3543595,cg01037895,0.793663544115389
1,21604049,.,347,0.112947,1_21604049,-5.31313,1.07758e-07,0.2980785,cg18150885,0.729263385034592
1,21648721,.,347,0.115038,1_21648721,-5.10706,3.27216e-07,0.3160395,cg04142080,0.749388680850059
1,21686033,.,347,0.180214,1_21686033,-6.44928,1.12383e-10,0.1892836,cg20784813,0.531404675557866
1,21720782,.,347,0.174385,1_21720782,-6.37275,1.85673e-10,-0.4689766,cg04297819,0.892108568705972
1,21782877,.,347,0.207127,1_21782877,-7.10539,1.19983e-12,0.0532391,cg07590482,0.0187786217460299
1,21897609,.,347,0.113247,1_21897609,-5.27611,1.31956e-07,0.2365674,cg16054502,0.637543855504235
1,22452419,.,347,0.120716,1_22452419,-5.68553,1.30409e-08,-0.2069174,cg02668903,0.576159931327498
1,22471649,.,347,0.114568,1_22471649,-5.54693,2.90736e-08,0.1262921,cg10916651,0.303596249788352
1,22513579,.,347,0.0961728,1_22513579,-5.15921,2.47992e-07,0.0712667,cg05269784,0.0652743159328868
1,22632605,.,347,0.110493,1_22632605,-5.49414,3.92623e-08,0.1059475,cg11505417,0.208395843423545
1,22735058,.,347,0.141637,1_22735058,-5.60223,2.11612e-08,0.5171119,cg00323313,0.91645501832973
1,22879967,.,347,0.177088,1_22879967,-5.02507,5.03247e-07,0.4681892,cg26671246,0.891639989132104
1,22924852,.,347,0.12979,1_22924852,-5.01855,5.20635e-07,0.2603318,cg01439649,0.678101583326443
1,22928153,.,347,0.11948,1_22928153,-5.34188,9.19885e-08,-0.2417864,cg01095837,0.647009950425069
1,22973062,.,347,0.125471,1_22973062,-5.90068,3.61999e-09,-0.1036279,cg13572071,0.197689390807178
1,22984468,.,347,0.205304,1_22984468,-7.26213,3.81055e-13,-0.1031541,cg22502492,0.195437058737828
1,23005121,.,347,0.168124,1_23005121,-6.62795,3.40375e-11,0.1619758,cg12023170,0.446973724105072
1,23041969,.,347,0.123654,1_23041969,-5.84562,5.04696e-09,-0.2098136,cg23271558,0.582361719805165
1,23073439,.,347,0.178133,1_23073439,-6.82384,8.86405e-12,-0.0562986,cg13792007,0.0248229044845822
1,23075526,.,347,0.123654,1_23075526,-5.84562,5.04696e-09,0.1077041,cg06033387,0.216700333518403
1,23118958,.,347,0.105237,1_23118958,-5.1868,2.13944e-07,0.2971051,cg26530485,0.728180533078174
1,23261097,.,347,0.108186,1_23261097,-5.30596,1.12084e-07,0.1503356,cg09671989,0.40424635472655
1,23266228,.,347,0.10868,1_23266228,-5.34235,9.1747e-08,-0.0896674,cg04604276,0.134486275343658
1,23316344,.,347,0.105998,1_23316344,-5.30566,1.12265e-07,-0.1323417,cg10331462,0.330903807307479
1,24190390,.,347,0.106267,1_24190390,5.41986,5.96472e-08,-0.3398566,cg06886736,0.776381226890955
1,24963243,.,347,0.100166,1_24963243,5.36733,7.99117e-08,-0.4134143,cg16529592,0.853263715796645
1,24964519,.,347,0.0983141,1_24964519,5.41378,6.17066e-08,0.1200319,cg14182690,0.274627006721557
1,25791808,.,347,0.10123,1_25791808,-5.30003,1.15782e-07,0.4559472,cg05887270,0.884497103863222
1,26072739,.,347,0.0956004,1_26072739,5.24321,1.57803e-07,-0.1405673,cg22943243,0.365618072208506
1,26100564,.,347,0.0993142,1_26100564,5.30659,1.11697e-07,0.1278994,cg13223043,0.310943892518084
1,26156065,.,347,0.115582,1_26156065,5.77525,7.68387e-09,0.4457698,cg04236334,0.877988179194279
1,26161528,.,347,0.153021,1_26161528,-6.12193,9.24503e-10,0.1467963,cg22517705,0.390444914336566
1,26165326,.,347,0.160848,1_26165326,-6.22629,4.77619e-10,0.4730341,cg10096100,0.894463279505747
1,26171145,.,347,0.12763,1_26171145,-5.71274,1.11169e-08,-0.144494,cg01614726,0.38126232974614
1,26175975,.,347,0.211421,1_26175975,-6.94806,3.70331e-12,0.5439338,cg08853451,0.927236286172177
1,26196509,.,347,0.116899,1_26196509,-5.53013,3.19989e-08,0.1048948,cg24348240,0.203485602006623
1,26199176,.,347,0.125878,1_26199176,-5.67282,1.40468e-08,0.2262659,cg12068069,0.617560314853972
1,26212565,.,347,0.115152,1_26212565,-5.56062,2.68821e-08,0.8854998,cg21300267,0.984910950192748
1,26215289,.,347,0.115152,1_26215289,-5.56062,2.68821e-08,0.171939,cg00768487,0.479758543701936
1,26243120,.,347,0.111702,1_26243120,-5.47701,4.32584e-08,0.1958282,cg00478361,0.549513897912655
1,26249541,.,347,0.117098,1_26249541,-5.55744,2.73762e-08,0.4066521,cg03487637,0.847172181336357
1,26272778,.,347,0.118913,1_26272778,-5.57076,2.53626e-08,0.4038286,cg24859158,0.844439456762706
1,26277502,.,347,0.118913,1_26277502,-5.57076,2.53626e-08,0.2289836,cg24453349,0.622954886418674
1,26284400,.,347,0.118913,1_26284400,-5.57076,2.53626e-08,0.2536176,cg13456653,0.667280939049217
1,26287976,.,347,0.116954,1_26287976,-5.5744,2.48379e-08,-0.3829146,cg03068376,0.824503167834178
1,26291087,.,347,0.118765,1_26291087,-5.58825,2.29366e-08,0.4469863,cg27430637,0.878791458463768
1,26293498,.,347,0.118765,1_26293498,-5.58825,2.29366e-08,0.4579318,cg09890400,0.885552392315295
1,26300792,.,347,0.120735,1_26300792,-5.58415,2.3485e-08,0.2248958,cg22383472,0.614898467862923
1,26328446,.,347,0.124562,1_26328446,-5.82586,5.68205e-09,0.2250847,cg21646082,0.615260731062888
1,26572953,.,347,0.129078,1_26572953,6.1298,8.79869e-10,-0.0731703,cg24596570,0.0715548572801122
1,26725589,.,347,0.122056,1_26725589,5.62749,1.82851e-08,0.1359848,cg06720467,0.346658318862494
1,26755888,.,347,0.15355,1_26755888,-6.1387,8.32013e-10,-0.2013049,cg12699080,0.562823132867904
1,26827467,.,347,0.157699,1_26827467,-6.25284,4.03046e-10,-0.1356018,cg08168580,0.345036009749605
1,26835179,.,347,0.104648,1_26835179,5.32254,1.02326e-07,0.0548814,cg05307957,0.0219287365283373
1,26852571,.,347,0.154896,1_26852571,-6.14613,7.93971e-10,0.1343353,cg11348165,0.3394996830197
1,27357905,.,347,0.12257,1_27357905,-5.52598,3.27645e-08,0.0826883,cg03018771,0.105591847502943
1,27814825,.,347,0.151556,1_27814825,-5.89066,3.84645e-09,0.2729608,cg17149882,0.696671509968144
1,27861205,.,347,0.145597,1_27861205,-5.8623,4.56501e-09,-0.2240776,cg10364249,0.613201343523955
1,30791608,.,347,0.0975207,1_30791608,5.6572,1.53858e-08,0.4987217,cg19308769,0.907965458991412
1,31691339,.,347,0.108742,1_31691339,-5.27385,1.33592e-07,0.5645563,cg20975182,0.93428466799759
1,31848799,.,347,0.123013,1_31848799,-5.76671,8.08334e-09,0.2989468,cg11756387,0.730224170043196
1,32766613,.,347,0.10194,1_32766613,-4.56262,5.05188e-06,-0.1969221,cg09755102,0.552321437712387
1,32843934,.,347,0.105012,1_32843934,-4.3353,1.45558e-05,-0.3268455,cg26419676,0.761300052370658
1,32886832,.,347,0.0981864,1_32886832,-4.29106,1.7782e-05,-1.0837592,cg00712409,0.993699770435385
1,32893034,.,347,0.0981864,1_32893034,-4.29106,1.7782e-05,0.375498,cg26524353,0.816809012478392
1,32990197,.,347,0.0942178,1_32990197,-4.8085,1.52065e-06,-0.2046422,cg11588279,0.570737796258451
1,33002216,.,347,0.0942178,1_33002216,-4.8085,1.52065e-06,-0.11615,cg22675207,0.256356340984175
1,33004640,.,347,0.0942178,1_33004640,-4.8085,1.52065e-06,-0.1839147,cg18238908,0.515862796750657
1,33039413,.,347,0.0958705,1_33039413,-4.85874,1.18134e-06,0.0926808,cg24687747,0.147460810603286
1,33047291,.,347,0.0942178,1_33047291,-4.8085,1.52065e-06,-0.15409,cg01481000,0.418492748829535
1,33515418,.,347,0.108523,1_33515418,-5.34289,9.14741e-08,0.145287,cg04159098,0.384447883319748
1,34845626,.,347,0.095361,1_34845626,-5.1866,2.14168e-07,0.6072423,cg10708898,0.946558302718155
1,34849240,.,347,0.095361,1_34849240,-5.16089,2.45782e-07,-0.1382445,cg00416130,0.35604566091377
1,34849797,.,347,0.117993,1_34849797,-5.51282,3.53122e-08,-0.1748093,cg01716680,0.488724557901079
1,34862431,.,347,0.13333,1_34862431,-5.71604,1.09038e-08,-0.0833707,cg02480666,0.10837182379833
1,35173318,.,347,0.097304,1_35173318,-4.86088,1.16864e-06,-0.1948678,cg26372517,0.547064683669411
1,35189847,.,347,0.097304,1_35189847,-4.86088,1.16864e-06,-0.2092851,cg13060114,0.581333994857438
1,35189989,.,347,0.121702,1_35189989,-5.36494,8.09741e-08,0.1835716,cg06790326,0.514921699959442
1,35191655,.,347,0.106462,1_35191655,-5.04193,4.60869e-07,-0.1584486,cg01101380,0.434668588236684
1,35225552,.,347,0.125898,1_35225552,-5.28135,1.28237e-07,0.4380747,cg19046959,0.87266448521218
1,35703957,.,347,0.101745,1_35703957,-4.94458,7.63073e-07,-0.2248101,cg16528891,0.614733086836852
1,35733707,.,347,0.106192,1_35733707,-4.914,8.9237e-07,-0.5437381,cg09364688,0.927173283876531
1,36070315,.,347,0.108171,1_36070315,-5.10398,3.32576e-07,0.6668842,cg18931815,0.959871475316882
1,36153223,.,347,0.124878,1_36153223,-5.39079,7.01502e-08,-0.4948443,cg00039326,0.906118704200284
1,36480052,.,347,0.112906,1_36480052,-5.63035,1.79849e-08,-0.1960935,cg16122427,0.550147858512595
1,36499494,.,347,0.0974942,1_36499494,-5.11154,3.19538e-07,-0.0940947,cg13084345,0.153938234124406
1,36513156,.,347,0.102941,1_36513156,-5.16252,2.43652e-07,-0.0589184,cg09088576,0.0306584921188066
1,37348933,.,347,0.100978,1_37348933,-5.01799,5.2214e-07,0.1564776,cg02930200,0.42717525269827
1,38063828,.,347,0.132388,1_38063828,-5.96493,2.44733e-09,-0.1303087,cg11425754,0.322107111777885
1,38091311,.,347,0.114358,1_38091311,-5.52003,3.38951e-08,-0.4795538,cg17428744,0.898302481896684
1,38185411,.,347,0.114203,1_38185411,-4.93781,7.90056e-07,-0.4626281,cg04233421,0.888367807401982
1,38284556,.,347,0.107007,1_38284556,-5.5819,2.37909e-08,0.3601256,cg19746897,0.800294535732146
1,38973217,.,347,0.0953309,1_38973217,5.37265,7.75872e-08,-0.0861557,cg06209491,0.119802802814628
1,39581225,.,347,0.0982617,1_39581225,5.39556,6.83106e-08,-0.1369769,cg05959346,0.350781031583838
1,39688511,.,347,0.136515,1_39688511,-5.88639,3.94715e-09,0.1732479,cg10487067,0.483932445788493
1,40312128,.,347,0.123654,1_40312128,-5.45334,4.94321e-08,-0.1587065,cg14844588,0.435566370949641
1,40324255,.,347,0.1014,1_40324255,-4.82152,1.42471e-06,-0.2170528,cg22030684,0.598836820116633
1,40325523,.,347,0.0945771,1_40325523,-4.90385,9.3977e-07,0.1613561,cg07063183,0.444768643757457
1,40860689,.,347,0.182257,1_40860689,-6.53898,6.19405e-11,-0.2956476,cg23952663,0.726499159313118
1,40864306,.,347,0.186347,1_40864306,-6.56482,5.20965e-11,-0.3710459,cg06949234,0.812060214444064
1,41319982,.,347,0.101848,1_41319982,-5.06778,4.02474e-07,-0.6097872,cg20697417,0.947133198665926
1,41397134,.,347,0.129884,1_41397134,-5.67495,1.38731e-08,0.0631338,cg13472192,0.0412625660047488
1,41418628,.,347,0.160746,1_41418628,-5.80697,6.36154e-09,0.3432077,cg11786833,0.780338558586228
1,41496760,.,347,0.100632,1_41496760,5.52121,3.36667e-08,0.0961034,cg09160123,0.163065691706142
1,41504302,.,347,0.107846,1_41504302,-5.61657,1.94782e-08,-0.2666004,cg23226358,0.687378671360338
1,43005341,.,347,0.121499,1_43005341,-5.4203,5.94986e-08,-0.3058774,cg16738646,0.738335715607637
1,43021511,.,347,0.0962681,1_43021511,-4.76679,1.87188e-06,-0.137293,cg20282814,0.352072578644584
1,43072310,.,347,0.217684,1_43072310,-6.1227,9.20005e-10,0.2072325,cg24729378,0.576904145944818
1,43539609,.,347,0.0983852,1_43539609,-4.95678,7.16701e-07,0.1078994,cg16583987,0.217464236353112
1,43552933,.,347,0.112074,1_43552933,-5.23851,1.61881e-07,0.5202122,cg12908607,0.917904071129592
1,43558813,.,347,0.106359,1_43558813,-5.13858,2.76826e-07,-0.1070867,cg22816909,0.213853417283892
1,43563291,.,347,0.11383,1_43563291,-5.315,1.06658e-07,0.1909252,cg15620905,0.536157411235672
1,43565986,.,347,0.11383,1_43565986,-5.315,1.06658e-07,0.1295375,cg23671221,0.318535669143444
1,43569422,.,347,0.10746,1_43569422,-5.15017,2.60244e-07,0.3409946,cg10881128,0.77769246216909
1,43621825,.,347,0.101746,1_43621825,-4.9848,6.20268e-07,0.1403562,cg02835421,0.364732102425982
1,43894157,.,347,0.11707,1_43894157,-4.15288,3.28314e-05,-0.1806474,cg21917351,0.506380951255911
1,45317984,.,347,0.0987767,1_45317984,-5.0619,4.15102e-07,0.1386853,cg02835462,0.357904228635331
1,45331833,.,347,0.158827,1_45331833,-6.44528,1.15391e-10,-0.3815108,cg00008971,0.82306592796475
1,45338378,.,347,0.156834,1_45338378,-6.36247,1.98537e-10,0.0754032,cg17026874,0.0790206293141806
1,45344419,.,347,0.139965,1_45344419,-6.14631,7.93052e-10,0.2252823,cg06687305,0.615725372993278
1,45377414,.,347,0.159726,1_45377414,-6.46798,9.93217e-11,0.1576769,cg16817426,0.431782295567395
1,47190144,.,347,0.0961367,1_47190144,-4.70012,2.60008e-06,-0.2025265,cg02291556,0.56567792438937
1,47208130,.,347,0.106192,1_47208130,-5.06656,4.05062e-07,-0.1894796,cg26518431,0.531944132714336
1,47221412,.,347,0.14305,1_47221412,-5.53433,3.12416e-08,0.3563086,cg23803206,0.795919813828216
1,47275076,.,347,0.114193,1_47275076,-5.01592,5.27804e-07,0.6218411,cg10715383,0.950275438161278
1,47322463,.,347,0.114193,1_47322463,-5.01592,5.27804e-07,-0.1805339,cg15728320,0.506046251560291
1,47793280,.,347,0.118756,1_47793280,6.10861,1.00501e-09,0.1474125,cg06817454,0.392976819092846
1,47801852,.,347,0.1281,1_47801852,6.34182,2.27062e-10,-0.1653791,cg16401668,0.458700026382211
1,48199478,.,347,0.159616,1_48199478,-6.35032,2.14867e-10,-0.1190822,cg08871545,0.270295598895885
1,50416487,.,347,0.0953309,1_50416487,5.26164,1.42778e-07,-0.2033604,cg02340083,0.567701873137002
1,50643597,.,347,0.129229,1_50643597,-5.71871,1.07334e-08,-0.0458449,cg08194553,0.00705625711236853
1,51699553,.,347,0.11242,1_51699553,-5.31241,1.08188e-07,-0.4337921,cg20967006,0.869608873873342
1,52659024,.,347,0.0943876,1_52659024,5.26475,1.40378e-07,-0.0743476,cg04568981,0.0754846254710406
1,52660311,.,347,0.112312,1_52660311,5.64861,1.61749e-08,-0.1589925,cg09167911,0.436523218314767
1,52698548,.,347,0.101097,1_52698548,5.329,9.87557e-08,0.1118872,cg02892898,0.236360987403479
1,52705354,.,347,0.116599,1_52705354,5.75042,8.90203e-09,0.1661893,cg13685833,0.461472127390642
1,52709427,.,347,0.108394,1_52709427,5.59512,2.20466e-08,-0.0884019,cg05480453,0.12902870148331
