chr2	230717583
chr16	4350282
chr2	221659372
chr5	142700025
chr9	93104179
chr12	49366716
chr7	142325703
chr6	234871
chr6	125555674
chr2	189018918
chr2	231386956
chr2	231341313
chr9	128800178
chr8	121501931
chr2	239499285
chr13	24392754
chr22	35246573
chr22	45297947
chr2	235564321
chr11	8325203
chr10	21166444
chr1	237136534
chr11	131594022
chr3	157676472
chr1	180157006
chr2	236165133
chr2	219335737
chr2	218753985
chr1	236598955
chr16	89047175
chr2	238426679
chr21	44982633
chr2	238415901
chr20	63523241
chr8	39940755
chr7	138917777
chr2	235570282
chr13	23940233
chr12	113602864
chr8	11011522
chr7	1227964
chr16	16877071
chr6	29596187
chr6	29612209
chr6	32218571
chr6	32174106
chr6	29608421
chr6	28709981
chr6	30259034
chr12	131897151
chr6	29616444
chr6	32310858
chr14	104752732
chr10	1066359
chr4	11440483
chr11	120124739
chr6	32407968
chr6	29601755
chr14	104695125
chr2	54964946
chr6	30262053
chr5	65466962
chr12	131912669
chr6	29615565
chr6	86065687
chr6	29613566
chr6	29608813
chr6	29602539
chr20	25998213
chr12	131877386
chr5	65472850
chr17	49577141
chr6	39754479
chr14	65006478
chr6	31089837
chr6	29616069
chr1	235946628
chr6	163587998
chr9	20621645
chr2	45188385
chr6	29211776
chr14	104964382
chr6	29624902
chr1	161685053
chr12	131927588
chr6	32182519
chr6	28634012
chr7	28315870
chr17	896232
chr14	105606824
chr17	896866
chr6	29406052
chr12	89535280
chr14	105606133
chr14	105499682
chr14	105500941
chr7	1026423
chr6	29798965
chr6	32658490
chr5	157552083
chr6	29865764
chr6	31604857
chr14	105605979
chr6	30073782
chr6	13839114
chr6	29921737
chr3	177010804
chr6	29975938
chr6	29921845
chr14	105502279
chr11	61776027
chr22	39226053
chr6	32668700
chr6	29948574
chr11	47356694
chr22	30904613
chr6	30412589
chr5	132644789
chr6	29947372
chr6	29736896
chr11	61814292
chr6	13844132
chr14	105505098
chr8	1355468
chr17	50049901
chr16	27403057
chr6	30103553
chr17	75336713
chr16	27386500
chr14	105605834
chr14	105605707
chr22	30951940
chr6	31635814
chr6	29720890
chr7	1074818
chr6	30124930
chr6	29750443
chr6	13925661
chr10	133071640
chr8	41543727
chr6	32593506
chr17	80936829
chr2	135002674
chr11	19865210
chr17	76032078
chr5	9541345
chr8	26170235
chr5	129471685
chr5	166528250
chr11	126447549
chr6	32635181
chr7	154880213
chr6	29703250
chr19	5991611
chr9	135698501
chr2	135651503
chr6	32591354
chr17	1074525
chr6	29681832
chr20	62564039
chr16	55697252
chr7	4395256
chr6	17777832
chr6	17876229
chr17	76039462
chr11	8715148
chr3	41156559
chr17	80947993
chr2	134861412
chr2	126770211
chr6	35766274
chr19	57924821
chr6	29682930
chr6	32625085
chr6	29682902
chr6	32636260
chr11	4786984
chr4	85703539
chr2	135825239
chr18	23662340
chr2	134590315
chr14	92320945
chr17	17746517
chr6	29742063
chr6	36668303
chr6	29693641
chr2	135232151
chr3	197487361
chr6	29445700
chr6	29458426
chr1	149883340
chr11	48235589
chr12	57485665
chr16	85648262
chr6	29447875
chr6	29446992
chr6	29427722
chr22	37174744
chr6	29434839
chr3	114742361
chr11	48106733
chr11	61514291
chr11	48091878
chr11	19305598
chr4	38753267
chr4	6319906
chr11	119154221
chr4	6305942
chr1	111324762
chr6	130431283
chr6	29448336
chr6	29423056
chr17	2089273
chr11	71421822
chr3	195792447
chr8	58820819
chr1	150561892
chr3	195750920
chr6	29437629
chr11	48099384
chr4	6268329
chr3	52999279
chr2	86436425
chr1	11874321
chr6	29533737
chr4	6276492
chr16	15938949
chr17	17517479
chr20	46060430
chr2	71461493
chr4	48028886
chr3	195759762
chr2	238636108
chr6	30597324
chr6	31254789
chr6	29496588
chr6	29936213
chr6	31410974
chr6	29993181
chr6	34632896
chr6	34826058
chr6	32100190
chr6	30621770
chr19	10312662
chr6	30015521
chr1	22064084
chr6	29977202
chr6	29437521
chr6	29524291
chr6	29981283
chr6	32444069
chr17	83029891
chr6	32475581
chr6	32389567
chr6	34987023
chr6	31365526
chr6	31359152
chr6	31485276
chr5	131245502
chr15	56505240
chr6	29998355
chr2	96276082
chr2	131539556
chr10	1296990
chr12	26138216
chr6	30084229
chr6	30560627
chr3	4122414
chr4	16031325
chr6	32110596
chr18	24105703
chr16	3028164
chr6	30008173
chr6	32761558
chr3	138948080
chr4	26839062
chr7	665757
chr6	27195249
chr6	29917456
chr6	168857566
chr8	71531011
chr2	74290553
chr6	18228784
chr1	11675595
chr2	109094770
chr3	26997712
chr22	36696464
chr18	79972269
chr22	22570486
chr12	57256824
chr3	122661539
chr19	2593330
chr19	3382276
chr11	65896135
chr3	123437045
chr15	44738365
chr12	56454697
chr22	36712647
chr6	168841255
chr6	168843444
chr20	16688870
chr12	132181051
chr6	149489514
chr17	1792504
chr6	152598784
chr11	120206223
chr8	10809071
chr10	69130726
chr11	2200071
chr10	77108192
chr18	78816204
chr6	152612773
chr1	230281014
chr17	77495790
chr6	149492996
chr3	122869051
chr14	102551795
chr1	230692602
chr6	149486387
chr8	95215426
chr6	168899838
chr19	2590864
chr6	71136452
chr6	168885061
chr12	56461021
chr2	102298752
chr5	42927413
chr6	168871524
chr6	168863640
chr22	42547937
chr13	49746825
chr1	1434687
chr3	71431976
chr19	14471656
chr6	170280715
chr15	63556606
chr15	28023844
chr1	234097472
chr13	50371464
chr1	75631519
chr16	90045425
chr19	17677513
chr4	5946066
chr7	22728600
chr15	63502762
chr17	50394909
chr6	170402740
chr1	154861616
chr3	44743099
chr7	101883630
chr15	55588909
chr17	3258809
chr20	1482382
chr2	19377185
chr7	28102567
chr7	101892087
chr12	95617908
chr5	154157275
chr13	21248288
chr2	32937787
chr14	96870415
chr22	43153254
chr8	140283216
chr6	21497019
chr1	234154765
chr20	2098349
chr14	77550301
chr8	11092886
chr17	32464485
chr8	10887959
chr10	89183210
chr1	234120903
chr10	23332026
chr2	25953508
chr16	30525351
chr4	2266399
chr20	63557677
chr2	28423980
chr9	126609596
chr6	32823614
chr11	1222830
chr22	38921099
chr10	70258816
chr4	75541804
chr12	6330843
chr14	68605219
chr11	60993058
chr1	153887540
chr6	31725193
chr12	119864812
chr6	31505179
chr2	189621848
chr8	116471862
chr6	32431004
chr6	31605179
chr6	32378675
chr6	24106719
chr9	89633112
chr6	54034543
chr6	32796111
chr15	99507755
chr12	111246657
chr6	31495351
chr7	4089648
chr4	77022545
chr6	32421528
chr2	90077265
chr1	206699171
chr1	230316487
chr6	170245965
chr2	148996454
chr10	130958572
chr1	146044693
chr6	31481085
chr17	80677132
chr10	130136630
chr8	1024049
chr2	172205708
chr1	21468895
chr16	4748200
chr1	209114022
chr6	33676476
chr1	153874256
chr10	129140609
chr10	91528280
chr1	35170626
chr15	28923057
chr3	50254185
chr1	1487887
chr9	88568453
chr14	100658384
chr2	74403574
chr15	28932271
chr1	35337080
chr1	23406269
chr3	123634894
chr3	149466036
chr1	1431450
chr14	100676553
chr1	234525353
chr2	74304293
chr2	74463251
chr7	99647457
chr10	73371787
chr1	151485717
chr1	10785783
chr5	10452556
chr1	1541864
chr1	1298561
chr17	61506080
chr11	61948835
chr16	28948499
chr1	9647370
chr3	123976382
chr6	169666416
chr1	1370113
chr16	89720353
chr1	35126775
chr1	1284756
chr11	44692378
chr2	231318878
chr1	35117348
chr15	74773303
chr15	28985600
chr1	1312114
chr5	43037924
chr5	73441641
chr16	82591080
chr1	1469429
chr3	50230405
chr6	31605800
chr5	132673462
chr7	76871623
chr11	87551724
chr14	21739142
chr6	32328605
chr6	32666564
chr16	90020897
chr13	28605575
chr2	70248801
chr8	17344431
chr17	72548399
chr2	6449417
chr16	1238131
chr2	172079158
chr11	113095618
chr6	29635735
chr3	65114926
chr2	219296584
chr14	75284752
chr16	731292
chr9	134003054
chr10	75265040
chr9	128748242
chr17	50336093
chr5	1638372
chr20	49814143
chr6	112389322
chr8	17364625
chr13	113654911
chr3	125609000
chr11	72772835
chr22	49325001
chr22	29428534
chr11	2701437
chr3	194925312
chr13	28585251
chr2	281741
chr2	105576621
chr5	1649649
chr15	96917856
chr17	75837829
chr2	172091721
chr5	166392817
chr16	86292336
chr4	180763567
chr11	68412092
chr14	91461177
chr12	132179740
chr1	156903643
chr16	85088809
chr3	138105727
chr7	2983474
chr12	122740362
chr12	101594996
chr17	81966676
chr1	156927487
chr12	31646318
chr12	132180126
chr1	157004530
chr20	63274836
chr5	74000661
chr15	28099092
chr12	8902075
chr10	99522744
chr15	100506410
chr4	168496081
chr7	159037275
chr4	3392647
chr15	96051289
chr20	63889689
chr15	85473342
chr3	138118345
chr16	78073579
chr2	44951354
chr7	1833285
chr15	75698332
chr16	85092935
chr20	44969513
chr17	61615907
chr7	1845194
chr2	1557197
chr4	105863123
chr16	14283543
chr4	184855051
chr6	13741284
chr7	148341955
chr1	157020080
chr12	111106021
chr10	99527557
chr10	72421554
chr17	40790746
chr1	241572156
chr7	4952655
chr17	41488093
chr7	159044327
chr20	63276630
chr2	191845996
chr14	21739296
chr6	41641482
chr8	143112320
chr19	14738670
chr6	170242782
chr18	24093568
chr10	62395349
chr8	11659085
chr7	46279142
chr13	60820318
chr7	114985482
chr9	88015696
chr9	112937540
chr8	11767696
chr6	29931716
chr17	77830897
chr10	88980795
chr11	104967744
chr7	22963719
chr5	113327701
chr6	29634940
chr10	89805302
chr5	128239758
chr11	2863264
chr5	113488469
chr8	121262408
chr10	17203330
chr11	344351
chr17	8815506
chr10	46070123
chr8	1141202
chr10	33018803
chr5	3958111
chr1	171247758
chr22	45914771
chr17	77072258
chr11	351271
chr8	1180538
chr5	113489335
chr1	40712271
chr7	77468918
chr6	41651625
chr11	94176914
chr13	28498696
chr7	149046889
chr1	245123088
chr11	32404608
chr4	118008496
chr6	32666628
chr3	58578073
chr6	32415796
chr12	109339556
chr16	89874128
chr21	35036875
chr4	99651589
chr6	33005966
chr5	154432487
chr6	32372291
chr16	89930409
chr20	62424707
chr6	32601882
chr16	6288455
chr6	32374914
chr5	154439936
chr22	30566891
chr1	5886383
chr16	4599954
chr17	16914332
chr5	141142334
chr7	130575197
chr19	54124919
chr8	100804190
chr6	33008408
chr16	89891407
chr6	31522595
chr16	4690440
chr1	58546315
chr20	58698900
chr16	4708464
chr1	155061096
chr22	48215498
chr6	32342417
chr6	28381487
chr6	32619215
chr19	54111244
chr12	55642480
chr22	50053413
chr22	50033033
chr22	50221169
chr11	58691620
chr6	31366397
chr16	89520672
chr11	72690768
chr6	30297156
chr11	2133734
chr11	72737513
chr8	744166
chr11	72739181
chr4	38820295
chr11	72754040
chr6	29646850
chr1	110131515
chr11	58692075
chr16	20506590
chr6	32228158
chr5	1643220
chr6	30879142
chr11	58760421
chr17	75993857
chr17	44979584
chr5	73181283
chr16	89510099
chr16	89483154
chr5	3092396
chr16	89509363
chr11	14399555
chr15	50065239
chr4	38855689
chr8	41668396
chr16	89513463
chr4	38787903
chr6	125314393
chr11	58819096
chr15	28273423
chr6	31132999
chr5	123296394
chr6	32239274
chr5	141655607
chr2	23418145
chr2	43294028
chr16	27769988
chr3	121995172
chr1	208022636
chr12	9279684
chr3	149338362
chr19	58401017
chr6	31463022
chr6	1402302
chr6	32242779
chr1	9245386
chr12	9284625
chr11	352113
chr6	79449722
chr13	113971797
chr12	47892232
chr7	2595451
chr6	32242622
chr20	767191
chr17	75194135
chr13	113982733
chr1	83999862
chr13	114030168
chr17	79044046
chr7	2613945
chr14	103721790
chr2	85410714
chr5	497162
chr17	79045490
chr1	110407188
chr1	3213452
chr13	114035075
chr5	496468
chr10	69418459
chr2	85441151
chr12	50184922
chr12	103842715
chr11	129332497
chr6	29897953
chr17	75228700
chr2	85310189
chr3	136765048
chr7	152631979
chr2	36864336
chr6	29786591
chr16	89931749
chr6	29814844
chr6	33056877
chr12	69520848
chr6	29832434
chr6	29814554
chr6	31466089
chr1	162223948
chr6	29832324
chr16	89881453
chr17	2023043
chr6	32328340
chr11	125299272
chr6	29930927
chr6	29952539
chr1	202122918
chr6	31397093
chr2	237301980
chr6	31464725
chr6	29770265
chr6	29782999
chr12	57462231
chr6	29974414
chr11	125299572
chr6	31465829
chr6	29833336
chr11	349231
chr2	36842507
chr11	345489
chr6	33158196
chr7	66904222
chr12	130929537
chr6	31339103
chr6	25714511
chr6	29636906
chr2	3063368
chr16	10938338
chr6	31339955
chr6	32244878
chr16	10970061
chr19	57552959
chr19	57448706
chr6	30531822
chr19	48794537
chr6	32692061
chr19	48807508
chr6	31357968
chr13	20227134
chr6	31336321
chr1	35305491
chr2	1742368
chr10	101240459
chr6	30693472
chr2	1752126
chr1	155192276
chr11	43266166
chr13	75495440
chr6	32449616
chr3	150524261
chr6	29889745
chr17	39676026
chr6	32632123
chr1	155155273
chr3	150520935
chr2	1767139
chr8	16781560
chr6	29833599
chr6	29956849
chr14	68691411
chr6	29866645
chr4	6111685
chr6	31471017
chr1	37472669
chr6	29893270
chr10	78201465
chr16	70787507
chr10	45222075
chr18	34154278
chr22	36203461
chr11	41705774
chr10	46097803
chr13	114197961
chr4	5410865
chr16	19872042
chr8	143417665
chr19	14482338
chr3	11985005
chr7	95329000
chr1	44729069
chr6	32813656
chr3	385952
chr14	105042905
chr5	16517021
chr7	155402309
chr12	132755626
chr8	143542322
chr17	81110774
chr7	128629773
chr6	56262823
chr5	140644457
chr22	36205011
chr10	1425007
chr6	92723631
chr10	132908518
chr6	29899882
chr11	8378149
chr6	169205497
chr8	74507131
chr11	118174025
chr5	140655259
chr15	59206682
chr14	20492784
chr6	31274414
chr13	114229338
chr10	77443470
chr7	70852233
chr1	39092380
chr6	31809380
chr4	6905638
chr7	1921525
chr19	52691436
chr5	418704
chr5	530646
chr2	215276514
chr16	1097708
chr8	141188216
chr20	46197007
chr18	515876
chr21	32592295
chr12	123435528
chr20	62741847
chr2	239528558
chr5	529067
chr6	2976218
chr6	3024349
chr5	1186006
chr6	30709852
chr5	1186959
chr8	141188217
chr16	86506453
chr6	32885830
chr12	126063478
chr6	32604425
chr16	70116315
chr11	32388791
chr18	13640698
chr6	26556893
chr21	43357025
chr17	43021209
chr6	145335645
chr8	38812042
chr16	57757008
chr17	8044857
chr5	420783
chr1	26043776
chr20	58686280
chr6	131358984
chr3	127325530
chr16	70569610
chr1	1322213
chr1	158870808
chr9	91765336
chr12	45984019
chr11	61902474
chr1	1340336
chr8	141190632
chr7	98143163
chr8	141248418
chr1	3444450
chr4	107872377
chr1	246736656
chr20	4157982
chr11	9349939
chr1	246788588
chr19	18639459
chr1	246708153
chr15	101643998
chr9	91771284
chr13	101417809
chr1	1357963
chr2	50427693
chr11	114877067
chr8	128688946
chr8	141190368
chr4	41880584
chr8	141194227
chr2	46124919
chr19	4995284
chr8	141192785
chr2	50312151
chr1	1381507
chr4	108453095
chr21	42481667
chr11	35055775
chr1	45556770
chr1	246746068
chr2	105110449
chr4	76224801
chr7	63378179
chr21	33112672
chr1	246932175
chr1	201139802
chr12	39955547
chr5	157672843
chr10	68458528
chr19	55174862
chr12	1532621
chr8	90188448
chr17	79139709
chr3	15490481
chr16	90051934
chr5	1271546
chr22	44937280
chr6	30750403
chr6	30119150
chr7	139113
chr19	2274360
chr13	51222707
chr3	11205433
chr2	23639668
chr13	20927117
chr6	30077209
chr13	20550216
chr20	46013767
chr5	42887920
chr14	34687411
chr5	54461387
chr10	113557893
chr12	1486266
chr8	41557133
chr22	40337947
chr1	1368763
chr16	733865
chr15	39787541
chr13	20724855
chr17	38444486
chr20	32517147
chr2	131408635
chr11	10911810
chr6	30777867
chr3	11331883
chr13	20705551
chr1	230249191
chr1	119022152
chr2	6974153
chr6	32478233
chr5	179565247
chr6	32461526
chr11	116455969
chr6	31910944
chr6	30931418
chr10	11835983
chr18	80224224
chr19	1836274
chr16	11822775
chr7	18359136
chr6	31813108
chr20	58881440
chr18	79803334
chr7	148302179
chr6	32242166
chr1	96840195
chr6	169665798
chr1	230681638
chr10	11850163
chr5	180483138
chr19	48702851
chr10	11853508
chr6	169332993
chr5	39532471
chr6	31866992
chr14	51301931
chr4	128757911
chr19	15724930
chr19	15727880
chr4	6918739
chr15	72794390
chr4	76001835
chr6	32244955
chr6	32475655
chr10	11879273
chr6	32617175
chr6	169857111
chr12	93039392
chr16	78436394
chr6	169489802
chr17	65153243
chr12	113913410
chr12	113926704
chr1	191475027
chr9	5270603
chr22	17113039
chr6	1515479
chr3	33218930
chr10	73884925
chr8	30902088
chr16	89982826
chr12	130421880
chr10	34119817
chr16	11292011
chr2	128288010
chr1	26175975
chr8	11954626
chr19	2491588
chr21	44199367
chr14	93930574
chr5	76532792
chr10	49564215
chr15	81066796
chr19	44359051
chr13	75577401
chr1	22879967
chr3	98790386
chr5	134142111
chr17	8198647
chr2	25121595
chr10	73709333
chr9	16914969
chr20	56355493
chr3	186073056
chr4	11614892
chr15	64585046
chr15	64670010
chr16	3234176
chr11	67311161
chr3	100670495
chr1	245356816
chr1	171748556
chr11	67416021
chr17	39239948
chr17	3692978
chr16	30560589
chr11	130139686
chr1	151864199
chr3	141149873
chr11	67145937
chr2	96836232
chr3	100663699
chr11	67338441
chr7	142932278
chr14	99607382
chr17	7132345
chr11	67357752
chr3	11061023
chr2	96317374
chr4	4381920
chr10	116390884
chr15	64923193
chr17	60800032
chr11	67102529
chr16	30903305
chr15	45099877
chr3	12470153
chr16	31091000
chr16	71475731
chr2	97665171
chr16	31043286
chr11	66297520
chr17	49116260
chr9	15528420
chr15	59664354
chr6	31489401
chr3	105655085
chr12	45685389
chr12	30132390
chr1	222622794
chr3	63440601
chr12	131455375
chr1	204153299
chr6	31268866
chr19	48733208
chr19	18083733
chr16	30431777
chr6	162512221
chr12	31252236
chr16	62016308
chr6	31243696
chr19	3349307
chr2	241880618
chr8	20264206
chr12	42479338
chr3	64267127
chr12	108515207
chr12	57825390
chr6	31272935
chr1	18108601
chr12	120781384
chr12	57723862
chr19	18107634
chr19	38381695
chr12	57668884
chr5	147504042
chr18	72540105
chr5	147495949
chr11	71450017
chr19	38367422
chr15	44850221
chr6	30103502
chr6	31476410
chr2	231484570
chr13	44110464
chr8	143869993
chr18	47070126
chr3	87728849
chr12	6780504
chr16	89605747
chr2	199782810
chr10	109935499
chr19	17952572
chr1	3330275
chr8	18943278
chr6	31145336
chr1	3287792
chr17	7519883
chr11	69734459
chr6	26743906
chr2	134406188
chr9	135711894
chr19	38978063
chr12	12948520
chr16	89703317
chr6	9416153
chr15	92584964
chr14	93872810
chr11	60249545
chr16	85935699
chr16	89689495
chr10	119376979
chr7	33156120
chr2	134385716
chr14	75658037
chr12	70274777
chr5	9546260
chr15	92588870
chr15	76521579
chr4	99720956
chr10	49325192
chr2	135274018
chr1	3324690
chr8	27310425
chr16	86996183
chr10	3815974
chr2	231439414
chr16	89723490
chr2	134303777
chr8	22875870
chr6	33120437
chr1	12102778
chr7	80611694
chr7	101149529
chr6	31754963
chr8	46507599
chr15	42010322
chr6	31922683
chr13	111176665
chr6	33057397
chr6	32200994
chr6	31193452
chr19	1813208
chr6	33077495
chr1	59023859
chr16	56951602
chr8	22868092
chr16	87762858
chr6	33107666
chr8	46024024
chr6	33063326
chr19	1002885
chr5	172963897
chr6	31382662
chr22	41373800
chr3	46888056
chr6	33117233
chr22	36498751
chr20	63064383
chr19	1825663
chr6	33193129
chr6	33082446
chr22	37032558
chr2	127605412
chr6	27035704
chr6	33111435
chr6	33080121
chr6	33072967
chr17	34059190
chr13	114156490
chr7	34370290
chr11	4841623
chr8	142199014
